date,time,road,speed
8,17,3500062550-3500062500,19
8,18,3500062550-3500062500,19
8,19,3500062550-3500062500,21
8,17,3500062500-3500065850,27
8,18,3500062500-3500065850,27
8,19,3500062500-3500065850,30
8,17,3500065850-3500065800,27
8,18,3500065850-3500065800,27
8,19,3500065850-3500065800,30
8,17,3500065800-3510021400,15
8,18,3500065800-3510021400,14
8,19,3500065800-3510021400,19
8,17,3510021400-3510021500,15
8,18,3510021400-3510021500,14
8,19,3510021400-3510021500,19
8,17,3510021500-3510021700,30
8,18,3510021500-3510021700,29
8,19,3510021500-3510021700,27
8,17,3510021700-3510021750,30
8,18,3510021700-3510021750,29
8,19,3510021700-3510021750,27
8,17,3510021750-3510334000,30
8,18,3510021750-3510334000,29
8,19,3510021750-3510334000,27
9,17,3510334000-3510021750,20
9,18,3510334000-3510021750,21
9,19,3510334000-3510021750,21
9,17,3510021750-3510021700,20
9,18,3510021750-3510021700,21
9,19,3510021750-3510021700,21
9,17,3510021700-3510021500,20
9,18,3510021700-3510021500,21
9,19,3510021700-3510021500,21
9,17,3510021500-3510021400,21
9,18,3510021500-3510021400,24
9,19,3510021500-3510021400,25
9,17,3510021400-3500065800,21
9,18,3510021400-3500065800,24
9,19,3510021400-3500065800,25
9,17,3500065800-3500065850,24
9,18,3500065800-3500065850,21
9,19,3500065800-3500065850,19
9,17,3500065850-3500062500,24
9,18,3500065850-3500062500,21
9,19,3500065850-3500062500,19
9,17,3500062500-3500062550,18
9,18,3500062500-3500062550,14
9,19,3500062500-3500062550,14
9,17,3500062550-3500007700,18
9,18,3500062550-3500007700,14
9,19,3500062550-3500007700,14
9,17,3500007700-3500062550,20
9,18,3500007700-3500062550,21
9,19,3500007700-3500062550,21
9,17,3500062550-3500062500,20
9,18,3500062550-3500062500,21
9,19,3500062550-3500062500,21
9,17,3500062500-3500065850,27
9,18,3500062500-3500065850,26
9,19,3500062500-3500065850,29
9,17,3500065850-3500065800,27
9,18,3500065850-3500065800,26
9,19,3500065850-3500065800,29
9,17,3500065800-3510021400,20
9,18,3500065800-3510021400,19
9,19,3500065800-3510021400,20
9,17,3510021400-3510021500,20
9,18,3510021400-3510021500,19
9,19,3510021400-3510021500,20
9,17,3510021500-3510021700,28
9,18,3510021500-3510021700,27
9,19,3510021500-3510021700,29
9,17,3510021700-3510021750,28
9,18,3510021700-3510021750,27
9,19,3510021700-3510021750,29
9,17,3510021750-3510334000,28
9,18,3510021750-3510334000,27
9,19,3510021750-3510334000,29
10,17,3510334000-3510021750,23
10,18,3510334000-3510021750,23
10,19,3510334000-3510021750,29
10,17,3510021750-3510021700,23
10,18,3510021750-3510021700,23
10,19,3510021750-3510021700,29
10,17,3510021700-3510021500,23
10,18,3510021700-3510021500,23
10,19,3510021700-3510021500,29
10,17,3510021500-3510021400,23
10,18,3510021500-3510021400,25
10,19,3510021500-3510021400,26
10,17,3510021400-3500065800,23
10,18,3510021400-3500065800,25
10,19,3510021400-3500065800,26
10,17,3500065800-3500065850,23
10,18,3500065800-3500065850,21
10,19,3500065800-3500065850,24
10,17,3500065850-3500062500,23
10,18,3500065850-3500062500,21
10,19,3500065850-3500062500,24
10,17,3500062500-3500062550,23
10,18,3500062500-3500062550,23
10,19,3500062500-3500062550,23
10,17,3500062550-3500007700,23
10,18,3500062550-3500007700,23
10,19,3500062550-3500007700,23
10,17,3500007700-3500062550,22
10,18,3500007700-3500062550,22
10,19,3500007700-3500062550,22
10,17,3500062550-3500062500,22
10,18,3500062550-3500062500,22
10,19,3500062550-3500062500,22
10,17,3500062500-3500065850,33
10,18,3500062500-3500065850,30
10,19,3500062500-3500065850,33
10,17,3500065850-3500065800,33
10,18,3500065850-3500065800,30
10,19,3500065850-3500065800,33
10,17,3500065800-3510021400,24
10,18,3500065800-3510021400,24
10,19,3500065800-3510021400,27
10,17,3510021400-3510021500,24
10,18,3510021400-3510021500,24
10,19,3510021400-3510021500,27
10,17,3510021500-3510021700,26
10,18,3510021500-3510021700,29
10,19,3510021500-3510021700,31
10,17,3510021700-3510021750,26
10,18,3510021700-3510021750,29
10,19,3510021700-3510021750,31
10,17,3510021750-3510334000,26
10,18,3510021750-3510334000,29
10,19,3510021750-3510334000,31
11,17,3510334000-3510021750,24
11,18,3510334000-3510021750,22
11,19,3510334000-3510021750,23
11,17,3510021750-3510021700,24
11,18,3510021750-3510021700,22
11,19,3510021750-3510021700,23
11,17,3510021700-3510021500,24
11,18,3510021700-3510021500,22
11,19,3510021700-3510021500,23
11,17,3510021500-3510021400,20
11,18,3510021500-3510021400,17
11,19,3510021500-3510021400,18
11,17,3510021400-3500065800,20
11,18,3510021400-3500065800,17
11,19,3510021400-3500065800,18
11,17,3500065800-3500065850,21
11,18,3500065800-3500065850,22
11,19,3500065800-3500065850,24
11,17,3500065850-3500062500,21
11,18,3500065850-3500062500,22
11,19,3500065850-3500062500,24
11,17,3500062500-3500062550,21
11,18,3500062500-3500062550,14
11,19,3500062500-3500062550,18
11,17,3500062550-3500007700,21
11,18,3500062550-3500007700,14
11,19,3500062550-3500007700,18
11,17,3500007700-3500062550,17
11,18,3500007700-3500062550,20
11,19,3500007700-3500062550,20
11,17,3500062550-3500062500,17
11,18,3500062550-3500062500,20
11,19,3500062550-3500062500,20
11,17,3500062500-3500065850,28
11,18,3500062500-3500065850,23
11,19,3500062500-3500065850,28
11,17,3500065850-3500065800,28
11,18,3500065850-3500065800,23
11,19,3500065850-3500065800,28
11,17,3500065800-3510021400,20
11,18,3500065800-3510021400,18
11,19,3500065800-3510021400,23
11,17,3510021400-3510021500,20
11,18,3510021400-3510021500,18
11,19,3510021400-3510021500,23
11,17,3510021500-3510021700,28
11,18,3510021500-3510021700,27
11,19,3510021500-3510021700,29
11,17,3510021700-3510021750,28
11,18,3510021700-3510021750,27
11,19,3510021700-3510021750,29
11,17,3510021750-3510334000,28
11,18,3510021750-3510334000,27
11,19,3510021750-3510334000,29
12,17,3510334000-3510021750,22
12,18,3510334000-3510021750,20
12,19,3510334000-3510021750,19
12,17,3510021750-3510021700,22
12,18,3510021750-3510021700,20
12,19,3510021750-3510021700,19
12,17,3510021700-3510021500,22
12,18,3510021700-3510021500,20
12,19,3510021700-3510021500,19
12,17,3510021500-3510021400,24
12,18,3510021500-3510021400,20
12,19,3510021500-3510021400,21
12,17,3510021400-3500065800,24
12,18,3510021400-3500065800,20
12,19,3510021400-3500065800,21
12,17,3500065800-3500065850,20
12,18,3500065800-3500065850,21
12,19,3500065800-3500065850,21
12,17,3500065850-3500062500,20
12,18,3500065850-3500062500,21
12,19,3500065850-3500062500,21
12,17,3500062500-3500062550,17
12,18,3500062500-3500062550,16
12,19,3500062500-3500062550,17
12,17,3500062550-3500007700,17
12,18,3500062550-3500007700,16
12,19,3500062550-3500007700,17
12,17,3500007700-3500062550,22
12,18,3500007700-3500062550,23
12,19,3500007700-3500062550,23
12,17,3500062550-3500062500,22
12,18,3500062550-3500062500,23
12,19,3500062550-3500062500,23
12,17,3500062500-3500065850,25
12,18,3500062500-3500065850,26
12,19,3500062500-3500065850,31
12,17,3500065850-3500065800,25
12,18,3500065850-3500065800,26
12,19,3500065850-3500065800,31
12,17,3500065800-3510021400,17
12,18,3500065800-3510021400,15
12,19,3500065800-3510021400,19
12,17,3510021400-3510021500,17
12,18,3510021400-3510021500,15
12,19,3510021400-3510021500,19
12,17,3510021500-3510021700,28
12,18,3510021500-3510021700,22
12,19,3510021500-3510021700,31
12,17,3510021700-3510021750,28
12,18,3510021700-3510021750,22
12,19,3510021700-3510021750,31
12,17,3510021750-3510334000,28
12,18,3510021750-3510334000,22
12,19,3510021750-3510334000,31
13,17,3510334000-3510021750,20
13,18,3510334000-3510021750,21
13,19,3510334000-3510021750,19
13,17,3510021750-3510021700,20
13,18,3510021750-3510021700,21
13,19,3510021750-3510021700,19
13,17,3510021700-3510021500,20
13,18,3510021700-3510021500,21
13,19,3510021700-3510021500,19
13,17,3510021500-3510021400,25
13,18,3510021500-3510021400,22
13,19,3510021500-3510021400,25
13,17,3510021400-3500065800,25
13,18,3510021400-3500065800,22
13,19,3510021400-3500065800,25
13,17,3500065800-3500065850,23
13,18,3500065800-3500065850,20
13,19,3500065800-3500065850,21
13,17,3500065850-3500062500,23
13,18,3500065850-3500062500,20
13,19,3500065850-3500062500,21
13,17,3500062500-3500062550,16
13,18,3500062500-3500062550,15
13,19,3500062500-3500062550,19
13,17,3500062550-3500007700,16
13,18,3500062550-3500007700,15
13,19,3500062550-3500007700,19
13,17,3500007700-3500062550,23
13,18,3500007700-3500062550,26
13,19,3500007700-3500062550,31
13,17,3500062550-3500062500,23
13,18,3500062550-3500062500,26
13,19,3500062550-3500062500,31
13,17,3500062500-3500065850,31
13,18,3500062500-3500065850,30
13,19,3500062500-3500065850,29
13,17,3500065850-3500065800,31
13,18,3500065850-3500065800,30
13,19,3500065850-3500065800,29
13,17,3500065800-3510021400,24
13,18,3500065800-3510021400,26
13,19,3500065800-3510021400,25
13,17,3510021400-3510021500,24
13,18,3510021400-3510021500,26
13,19,3510021400-3510021500,25
13,17,3510021500-3510021700,33
13,18,3510021500-3510021700,32
13,19,3510021500-3510021700,33
13,17,3510021700-3510021750,33
13,18,3510021700-3510021750,32
13,19,3510021700-3510021750,33
13,17,3510021750-3510334000,33
13,18,3510021750-3510334000,32
13,19,3510021750-3510334000,33
14,17,3510334000-3510021750,24
14,18,3510334000-3510021750,23
14,19,3510334000-3510021750,24
14,17,3510021750-3510021700,24
14,18,3510021750-3510021700,23
14,19,3510021750-3510021700,24
14,17,3510021700-3510021500,24
14,18,3510021700-3510021500,23
14,19,3510021700-3510021500,24
14,17,3510021500-3510021400,25
14,18,3510021500-3510021400,23
14,19,3510021500-3510021400,24
14,17,3510021400-3500065800,25
14,18,3510021400-3500065800,23
14,19,3510021400-3500065800,24
14,17,3500065800-3500065850,21
14,18,3500065800-3500065850,20
14,19,3500065800-3500065850,25
14,17,3500065850-3500062500,21
14,18,3500065850-3500062500,20
14,19,3500065850-3500062500,25
14,17,3500062500-3500062550,22
14,18,3500062500-3500062550,22
14,19,3500062500-3500062550,23
14,17,3500062550-3500007700,22
14,18,3500062550-3500007700,22
14,19,3500062550-3500007700,23
14,17,3500007700-3500062550,21
14,18,3500007700-3500062550,21
14,19,3500007700-3500062550,22
14,17,3500062550-3500062500,21
14,18,3500062550-3500062500,21
14,19,3500062550-3500062500,22
14,17,3500062500-3500065850,41
14,18,3500062500-3500065850,40
14,19,3500062500-3500065850,38
14,17,3500065850-3500065800,41
14,18,3500065850-3500065800,40
14,19,3500065850-3500065800,38
14,17,3500065800-3510021400,23
14,18,3500065800-3510021400,25
14,19,3500065800-3510021400,22
14,17,3510021400-3510021500,23
14,18,3510021400-3510021500,25
14,19,3510021400-3510021500,22
14,17,3510021500-3510021700,30
14,18,3510021500-3510021700,28
14,19,3510021500-3510021700,31
14,17,3510021700-3510021750,30
14,18,3510021700-3510021750,28
14,19,3510021700-3510021750,31
14,17,3510021750-3510334000,30
14,18,3510021750-3510334000,28
14,19,3510021750-3510334000,31
15,17,3510334000-3510021750,21
15,18,3510334000-3510021750,19
15,19,3510334000-3510021750,18
15,17,3510021750-3510021700,21
15,18,3510021750-3510021700,19
15,19,3510021750-3510021700,18
15,17,3510021700-3510021500,21
15,18,3510021700-3510021500,19
15,19,3510021700-3510021500,18
15,17,3510021500-3510021400,19
15,18,3510021500-3510021400,22
15,19,3510021500-3510021400,24
15,17,3510021400-3500065800,19
15,18,3510021400-3500065800,22
15,19,3510021400-3500065800,24
15,17,3500065800-3500065850,18
15,18,3500065800-3500065850,20
15,19,3500065800-3500065850,19
15,17,3500065850-3500062500,18
15,18,3500065850-3500062500,20
15,19,3500065850-3500062500,19
15,17,3500062500-3500062550,19
15,18,3500062500-3500062550,13
15,19,3500062500-3500062550,14
15,17,3500062550-3500007700,19
15,18,3500062550-3500007700,13
15,19,3500062550-3500007700,14
15,17,3500007700-3500062550,20
15,18,3500007700-3500062550,19
15,19,3500007700-3500062550,20
15,17,3500062550-3500062500,20
15,18,3500062550-3500062500,19
15,19,3500062550-3500062500,20
15,17,3500062500-3500065850,31
15,18,3500062500-3500065850,29
15,19,3500062500-3500065850,29
15,17,3500065850-3500065800,31
15,18,3500065850-3500065800,29
15,19,3500065850-3500065800,29
15,17,3500065800-3510021400,18
15,18,3500065800-3510021400,17
15,19,3500065800-3510021400,20
15,17,3510021400-3510021500,18
15,18,3510021400-3510021500,17
15,19,3510021400-3510021500,20
15,17,3510021500-3510021700,25
15,18,3510021500-3510021700,23
15,19,3510021500-3510021700,26
15,17,3510021700-3510021750,25
15,18,3510021700-3510021750,23
15,19,3510021700-3510021750,26
15,17,3510021750-3510334000,25
15,18,3510021750-3510334000,23
15,19,3510021750-3510334000,26
16,17,3510334000-3510021750,22
16,18,3510334000-3510021750,22
16,19,3510334000-3510021750,23
16,17,3510021750-3510021700,22
16,18,3510021750-3510021700,22
16,19,3510021750-3510021700,23
16,17,3510021700-3510021500,22
16,18,3510021700-3510021500,22
16,19,3510021700-3510021500,23
16,17,3510021500-3510021400,22
16,18,3510021500-3510021400,24
16,19,3510021500-3510021400,25
16,17,3510021400-3500065800,22
16,18,3510021400-3500065800,24
16,19,3510021400-3500065800,25
16,17,3500065800-3500065850,20
16,18,3500065800-3500065850,21
16,19,3500065800-3500065850,22
16,17,3500065850-3500062500,20
16,18,3500065850-3500062500,21
16,19,3500065850-3500062500,22
16,17,3500062500-3500062550,25
16,18,3500062500-3500062550,22
16,19,3500062500-3500062550,22
16,17,3500062550-3500007700,25
16,18,3500062550-3500007700,22
16,19,3500062550-3500007700,22
16,17,3500007700-3500062550,20
16,18,3500007700-3500062550,18
16,19,3500007700-3500062550,20
16,17,3500062550-3500062500,20
16,18,3500062550-3500062500,18
16,19,3500062550-3500062500,20
16,17,3500062500-3500065850,25
16,18,3500062500-3500065850,27
16,19,3500062500-3500065850,30
16,17,3500065850-3500065800,25
16,18,3500065850-3500065800,27
16,19,3500065850-3500065800,30
16,17,3500065800-3510021400,19
16,18,3500065800-3510021400,17
16,19,3500065800-3510021400,20
16,17,3510021400-3510021500,19
16,18,3510021400-3510021500,17
16,19,3510021400-3510021500,20
16,17,3510021500-3510021700,28
16,18,3510021500-3510021700,28
16,19,3510021500-3510021700,33
16,17,3510021700-3510021750,28
16,18,3510021700-3510021750,28
16,19,3510021700-3510021750,33
16,17,3510021750-3510334000,28
16,18,3510021750-3510334000,28
16,19,3510021750-3510334000,33
17,17,3510334000-3510021750,17
17,18,3510334000-3510021750,19
17,19,3510334000-3510021750,23
17,17,3510021750-3510021700,17
17,18,3510021750-3510021700,19
17,19,3510021750-3510021700,23
17,17,3510021700-3510021500,17
17,18,3510021700-3510021500,19
17,19,3510021700-3510021500,23
17,17,3510021500-3510021400,22
17,18,3510021500-3510021400,21
17,19,3510021500-3510021400,22
17,17,3510021400-3500065800,22
17,18,3510021400-3500065800,21
17,19,3510021400-3500065800,22
17,17,3500065800-3500065850,18
17,18,3500065800-3500065850,20
17,19,3500065800-3500065850,22
17,17,3500065850-3500062500,18
17,18,3500065850-3500062500,20
17,19,3500065850-3500062500,22
17,17,3500062500-3500062550,19
17,18,3500062500-3500062550,18
17,19,3500062500-3500062550,16
17,17,3500062550-3500007700,19
17,18,3500062550-3500007700,18
17,19,3500062550-3500007700,16
17,17,3500007700-3500062550,20
17,18,3500007700-3500062550,19
17,19,3500007700-3500062550,21
17,17,3500062550-3500062500,20
17,18,3500062550-3500062500,19
17,19,3500062550-3500062500,21
17,17,3500062500-3500065850,28
17,18,3500062500-3500065850,24
17,19,3500062500-3500065850,32
17,17,3500065850-3500065800,28
17,18,3500065850-3500065800,24
17,19,3500065850-3500065800,32
17,17,3500065800-3510021400,18
17,18,3500065800-3510021400,18
17,19,3500065800-3510021400,21
17,17,3510021400-3510021500,18
17,18,3510021400-3510021500,18
17,19,3510021400-3510021500,21
17,17,3510021500-3510021700,26
17,18,3510021500-3510021700,24
17,19,3510021500-3510021700,26
17,17,3510021700-3510021750,26
17,18,3510021700-3510021750,24
17,19,3510021700-3510021750,26
17,17,3510021750-3510334000,26
17,18,3510021750-3510334000,24
17,19,3510021750-3510334000,26
18,17,3510334000-3510021750,21
18,18,3510334000-3510021750,20
18,19,3510334000-3510021750,21
18,17,3510021750-3510021700,21
18,18,3510021750-3510021700,20
18,19,3510021750-3510021700,21
18,17,3510021700-3510021500,21
18,18,3510021700-3510021500,20
18,19,3510021700-3510021500,21
18,17,3510021500-3510021400,24
18,18,3510021500-3510021400,21
18,19,3510021500-3510021400,22
18,17,3510021400-3500065800,24
18,18,3510021400-3500065800,21
18,19,3510021400-3500065800,22
18,17,3500065800-3500065850,18
18,18,3500065800-3500065850,21
18,19,3500065800-3500065850,19
18,17,3500065850-3500062500,18
18,18,3500065850-3500062500,21
18,19,3500065850-3500062500,19
18,17,3500062500-3500062550,16
18,18,3500062500-3500062550,17
18,19,3500062500-3500062550,19
18,17,3500062550-3500007700,16
18,18,3500062550-3500007700,17
18,19,3500062550-3500007700,19
18,17,3500007700-3500062550,18
18,18,3500007700-3500062550,21
18,19,3500007700-3500062550,19
18,17,3500062550-3500062500,18
18,18,3500062550-3500062500,21
18,19,3500062550-3500062500,19
18,17,3500062500-3500065850,28
18,18,3500062500-3500065850,29
18,19,3500062500-3500065850,31
18,17,3500065850-3500065800,28
18,18,3500065850-3500065800,29
18,19,3500065850-3500065800,31
18,17,3500065800-3510021400,17
18,18,3500065800-3510021400,15
18,19,3500065800-3510021400,22
18,17,3510021400-3510021500,17
18,18,3510021400-3510021500,15
18,19,3510021400-3510021500,22
18,17,3510021500-3510021700,27
18,18,3510021500-3510021700,24
18,19,3510021500-3510021700,27
18,17,3510021700-3510021750,27
18,18,3510021700-3510021750,24
18,19,3510021700-3510021750,27
18,17,3510021750-3510334000,27
18,18,3510021750-3510334000,24
18,19,3510021750-3510334000,27
19,17,3510334000-3510021750,19
19,18,3510334000-3510021750,18
19,19,3510334000-3510021750,21
19,17,3510021750-3510021700,19
19,18,3510021750-3510021700,18
19,19,3510021750-3510021700,21
19,17,3510021700-3510021500,19
19,18,3510021700-3510021500,18
19,19,3510021700-3510021500,21
19,17,3510021500-3510021400,21
19,18,3510021500-3510021400,21
19,19,3510021500-3510021400,21
19,17,3510021400-3500065800,21
19,18,3510021400-3500065800,21
19,19,3510021400-3500065800,21
19,17,3500065800-3500065850,26
19,18,3500065800-3500065850,23
19,19,3500065800-3500065850,19
19,17,3500065850-3500062500,26
19,18,3500065850-3500062500,23
19,19,3500065850-3500062500,19
19,17,3500062500-3500062550,19
19,18,3500062500-3500062550,12
19,19,3500062500-3500062550,16
19,17,3500062550-3500007700,19
19,18,3500062550-3500007700,12
19,19,3500062550-3500007700,16
19,17,3500007700-3500062550,16
19,18,3500007700-3500062550,19
19,19,3500007700-3500062550,23
19,17,3500062550-3500062500,16
19,18,3500062550-3500062500,19
19,19,3500062550-3500062500,23
19,17,3500062500-3500065850,26
19,18,3500062500-3500065850,26
19,19,3500062500-3500065850,28
19,17,3500065850-3500065800,26
19,18,3500065850-3500065800,26
19,19,3500065850-3500065800,28
19,17,3500065800-3510021400,17
19,18,3500065800-3510021400,16
19,19,3500065800-3510021400,24
19,17,3510021400-3510021500,17
19,18,3510021400-3510021500,16
19,19,3510021400-3510021500,24
19,17,3510021500-3510021700,26
19,18,3510021500-3510021700,22
19,19,3510021500-3510021700,21
19,17,3510021700-3510021750,26
19,18,3510021700-3510021750,22
19,19,3510021700-3510021750,21
19,17,3510021750-3510334000,26
19,18,3510021750-3510334000,22
19,19,3510021750-3510334000,21
20,17,3510334000-3510021750,17
20,18,3510334000-3510021750,18
20,19,3510334000-3510021750,20
20,17,3510021750-3510021700,17
20,18,3510021750-3510021700,18
20,19,3510021750-3510021700,20
20,17,3510021700-3510021500,17
20,18,3510021700-3510021500,18
20,19,3510021700-3510021500,20
20,17,3510021500-3510021400,26
20,18,3510021500-3510021400,24
20,19,3510021500-3510021400,24
20,17,3510021400-3500065800,26
20,18,3510021400-3500065800,24
20,19,3510021400-3500065800,24
20,17,3500065800-3500065850,19
20,18,3500065800-3500065850,21
20,19,3500065800-3500065850,22
20,17,3500065850-3500062500,19
20,18,3500065850-3500062500,21
20,19,3500065850-3500062500,22
20,17,3500062500-3500062550,25
20,18,3500062500-3500062550,18
20,19,3500062500-3500062550,22
20,17,3500062550-3500007700,25
20,18,3500062550-3500007700,18
20,19,3500062550-3500007700,22
20,17,3500007700-3500062550,21
20,18,3500007700-3500062550,18
20,19,3500007700-3500062550,21
20,17,3500062550-3500062500,21
20,18,3500062550-3500062500,18
20,19,3500062550-3500062500,21
20,17,3500062500-3500065850,30
20,18,3500062500-3500065850,30
20,19,3500062500-3500065850,31
20,17,3500065850-3500065800,30
20,18,3500065850-3500065800,30
20,19,3500065850-3500065800,31
20,17,3500065800-3510021400,22
20,18,3500065800-3510021400,25
20,19,3500065800-3510021400,22
20,17,3510021400-3510021500,22
20,18,3510021400-3510021500,25
20,19,3510021400-3510021500,22
20,17,3510021500-3510021700,25
20,18,3510021500-3510021700,28
20,19,3510021500-3510021700,31
20,17,3510021700-3510021750,25
20,18,3510021700-3510021750,28
20,19,3510021700-3510021750,31
20,17,3510021750-3510334000,25
20,18,3510021750-3510334000,28
20,19,3510021750-3510334000,31
21,17,3510334000-3510021750,20
21,18,3510334000-3510021750,21
21,19,3510334000-3510021750,21
21,17,3510021750-3510021700,20
21,18,3510021750-3510021700,21
21,19,3510021750-3510021700,21
21,17,3510021700-3510021500,20
21,18,3510021700-3510021500,21
21,19,3510021700-3510021500,21
21,17,3510021500-3510021400,25
21,18,3510021500-3510021400,24
21,19,3510021500-3510021400,25
21,17,3510021400-3500065800,25
21,18,3510021400-3500065800,24
21,19,3510021400-3500065800,25
21,17,3500065800-3500065850,24
21,18,3500065800-3500065850,23
21,19,3500065800-3500065850,23
21,17,3500065850-3500062500,24
21,18,3500065850-3500062500,23
21,19,3500065850-3500062500,23
21,17,3500062500-3500062550,30
21,18,3500062500-3500062550,22
21,19,3500062500-3500062550,18
21,17,3500062550-3500007700,30
21,18,3500062550-3500007700,22
21,19,3500062550-3500007700,18
21,17,3500007700-3500062550,21
21,18,3500007700-3500062550,24
21,19,3500007700-3500062550,19
21,17,3500062550-3500062500,21
21,18,3500062550-3500062500,24
21,19,3500062550-3500062500,19
21,17,3500062500-3500065850,37
21,18,3500062500-3500065850,33
21,19,3500062500-3500065850,33
21,17,3500065850-3500065800,37
21,18,3500065850-3500065800,33
21,19,3500065850-3500065800,33
21,17,3500065800-3510021400,25
21,18,3500065800-3510021400,22
21,19,3500065800-3510021400,24
21,17,3510021400-3510021500,25
21,18,3510021400-3510021500,22
21,19,3510021400-3510021500,24
21,17,3510021500-3510021700,34
21,18,3510021500-3510021700,33
21,19,3510021500-3510021700,30
21,17,3510021700-3510021750,34
21,18,3510021700-3510021750,33
21,19,3510021700-3510021750,30
21,17,3510021750-3510334000,34
21,18,3510021750-3510334000,33
21,19,3510021750-3510334000,30
22,17,3510334000-3510021750,20
22,18,3510334000-3510021750,21
22,19,3510334000-3510021750,20
22,17,3510021750-3510021700,20
22,18,3510021750-3510021700,21
22,19,3510021750-3510021700,20
22,17,3510021700-3510021500,20
22,18,3510021700-3510021500,21
22,19,3510021700-3510021500,20
22,17,3510021500-3510021400,22
22,18,3510021500-3510021400,21
22,19,3510021500-3510021400,23
22,17,3510021400-3500065800,22
22,18,3510021400-3500065800,21
22,19,3510021400-3500065800,23
22,17,3500065800-3500065850,22
22,18,3500065800-3500065850,19
22,19,3500065800-3500065850,17
22,17,3500065850-3500062500,22
22,18,3500065850-3500062500,19
22,19,3500065850-3500062500,17
22,17,3500062500-3500062550,21
22,18,3500062500-3500062550,13
22,19,3500062500-3500062550,16
22,17,3500062550-3500007700,21
22,18,3500062550-3500007700,13
22,19,3500062550-3500007700,16
22,17,3500007700-3500062550,24
22,18,3500007700-3500062550,19
22,19,3500007700-3500062550,19
22,17,3500062550-3500062500,24
22,18,3500062550-3500062500,19
22,19,3500062550-3500062500,19
22,17,3500062500-3500065850,26
22,18,3500062500-3500065850,26
22,19,3500062500-3500065850,32
22,17,3500065850-3500065800,26
22,18,3500065850-3500065800,26
22,19,3500065850-3500065800,32
22,17,3500065800-3510021400,17
22,18,3500065800-3510021400,16
22,19,3500065800-3510021400,21
22,17,3510021400-3510021500,17
22,18,3510021400-3510021500,16
22,19,3510021400-3510021500,21
22,17,3510021500-3510021700,27
22,18,3510021500-3510021700,27
22,19,3510021500-3510021700,28
22,17,3510021700-3510021750,27
22,18,3510021700-3510021750,27
22,19,3510021700-3510021750,28
22,17,3510021750-3510334000,27
22,18,3510021750-3510334000,27
22,19,3510021750-3510334000,28
23,17,3510334000-3510021750,22
23,18,3510334000-3510021750,20
23,19,3510334000-3510021750,22
23,17,3510021750-3510021700,22
23,18,3510021750-3510021700,20
23,19,3510021750-3510021700,22
23,17,3510021700-3510021500,22
23,18,3510021700-3510021500,20
23,19,3510021700-3510021500,22
23,17,3510021500-3510021400,21
23,18,3510021500-3510021400,21
23,19,3510021500-3510021400,24
23,17,3510021400-3500065800,21
23,18,3510021400-3500065800,21
23,19,3510021400-3500065800,24
23,17,3500065800-3500065850,22
23,18,3500065800-3500065850,19
23,19,3500065800-3500065850,20
23,17,3500065850-3500062500,22
23,18,3500065850-3500062500,19
23,19,3500065850-3500062500,20
23,17,3500062500-3500062550,15
23,18,3500062500-3500062550,14
23,19,3500062500-3500062550,18
23,17,3500062550-3500007700,15
23,18,3500062550-3500007700,14
23,19,3500062550-3500007700,18
23,17,3500007700-3500062550,21
23,18,3500007700-3500062550,21
23,19,3500007700-3500062550,24
23,17,3500062550-3500062500,21
23,18,3500062550-3500062500,21
23,19,3500062550-3500062500,24
23,17,3500062500-3500065850,22
23,18,3500062500-3500065850,26
23,19,3500062500-3500065850,32
23,17,3500065850-3500065800,22
23,18,3500065850-3500065800,26
23,19,3500065850-3500065800,32
23,17,3500065800-3510021400,16
23,18,3500065800-3510021400,16
23,19,3500065800-3510021400,19
23,17,3510021400-3510021500,16
23,18,3510021400-3510021500,16
23,19,3510021400-3510021500,19
23,17,3510021500-3510021700,27
23,18,3510021500-3510021700,29
23,19,3510021500-3510021700,31
23,17,3510021700-3510021750,27
23,18,3510021700-3510021750,29
23,19,3510021700-3510021750,31
23,17,3510021750-3510334000,27
23,18,3510021750-3510334000,29
23,19,3510021750-3510334000,31
25,17,3510334000-3510021750,22
25,18,3510334000-3510021750,18
25,19,3510334000-3510021750,24
25,17,3510021750-3510021700,22
25,18,3510021750-3510021700,18
25,19,3510021750-3510021700,24
25,17,3510021700-3510021500,22
25,18,3510021700-3510021500,18
25,19,3510021700-3510021500,24
25,17,3510021500-3510021400,22
25,18,3510021500-3510021400,24
25,19,3510021500-3510021400,26
25,17,3510021400-3500065800,22
25,18,3510021400-3500065800,24
25,19,3510021400-3500065800,26
25,17,3500065800-3500065850,22
25,18,3500065800-3500065850,22
25,19,3500065800-3500065850,22
25,17,3500065850-3500062500,22
25,18,3500065850-3500062500,22
25,19,3500065850-3500062500,22
25,17,3500062500-3500062550,21
25,18,3500062500-3500062550,20
25,19,3500062500-3500062550,18
25,17,3500062550-3500007700,21
25,18,3500062550-3500007700,20
25,19,3500062550-3500007700,18
25,17,3500007700-3500062550,19
25,18,3500007700-3500062550,16
25,19,3500007700-3500062550,24
25,17,3500062550-3500062500,19
25,18,3500062550-3500062500,16
25,19,3500062550-3500062500,24
25,17,3500062500-3500065850,26
25,18,3500062500-3500065850,23
25,19,3500062500-3500065850,31
25,17,3500065850-3500065800,26
25,18,3500065850-3500065800,23
25,19,3500065850-3500065800,31
25,17,3500065800-3510021400,19
