road,year,month,day,interval,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
새천년대로,2023,4,14,장성초등학교 > 창포사거리,288,224,142,88,97,151,323,423,613,859,1097,1142,1381,1276,1335,1317,1407,1346,1446,1074,971,685,462,0
새천년대로,2023,4,14,창포사거리 > 장성초등학교,215,157,102,80,107,278,396,563,772,1015,1138,1106,1104,1165,1290,1071,1007,1029,912,761,720,573,406,0
새천년대로,2023,4,14,포항온천 > 두산위브,144,112,51,54,55,171,233,320,544,642,830,839,847,1011,949,934,926,967,885,682,571,398,266,0
새천년대로,2023,4,14,두산위브 > 포항온천,145,104,84,64,59,100,211,307,439,538,612,581,651,692,695,670,630,632,636,484,423,309,210,0
새천년대로,2023,4,14,장성초등학교 > 두산위브,249,170,116,85,94,145,318,472,617,833,1140,1058,1291,1281,1232,1151,1145,1098,1140,890,801,567,411,0
새천년대로,2023,4,14,두산위브 > 장성초등학교,200,154,88,55,61,169,266,370,699,865,1000,1067,1105,1257,1343,1159,1258,1134,1131,870,759,541,387,0
새천년대로,2023,4,15,MBC > 대잠사거리,130,108,50,44,98,179,360,824,1378,1139,1004,986,1034,1077,1079,1037,1071,1236,1220,743,731,662,483,0
새천년대로,2023,4,15,대잠사거리 > MBC,113,79,57,54,70,215,586,1036,1128,924,927,974,1032,901,922,916,990,1033,976,529,511,432,323,0
새천년대로,2023,4,15,효자사거리 > 대잠사거리,98,67,47,48,66,193,544,1013,1159,774,815,836,864,794,784,741,861,864,884,510,483,389,297,0
새천년대로,2023,4,15,대잠사거리 > 효자사거리,122,105,53,46,97,158,337,712,1129,906,849,905,904,938,888,881,917,1113,1139,700,627,583,422,0
새천년대로,2023,4,15,포항시청 > 대잠사거리,43,30,26,22,29,407,1271,1073,1098,819,708,686,724,669,653,624,721,773,786,256,277,234,131,0
새천년대로,2023,4,15,대잠사거리 > 포항시청,74,56,41,45,69,155,407,634,761,700,758,815,785,754,726,824,785,1222,1238,689,415,358,274,0
새천년대로,2023,4,15,용흥고가 > 양학사거리,190,142,89,99,155,617,1791,2397,2716,2001,1799,1753,1744,1813,1809,1692,1744,1863,1727,893,739,768,599,0
새천년대로,2023,4,15,양학사거리 > 용흥고가,224,162,115,108,170,337,706,1240,1781,1677,1667,1774,1815,1744,1819,1905,1988,2225,2102,1380,1197,1145,772,0
새천년대로,2023,4,15,이동고가차도 아래 > 양학사거리,254,169,127,110,169,337,668,1150,1565,1581,1627,1749,1808,1728,1840,1941,1987,2214,2109,1571,1263,1219,843,0
새천년대로,2023,4,15,양학사거리 > 이동고가차도 아래,199,146,95,105,172,708,1850,2501,2783,2056,1837,1759,1805,1825,1800,1689,1733,1845,1701,900,785,777,607,0
새천년대로,2023,4,15,사격장 > 용흥육교,169,108,55,69,140,481,1432,1844,2134,1626,1342,1262,1245,1349,1423,1304,1398,1385,1243,804,668,658,508,0
새천년대로,2023,4,15,용흥육교 > 사격장,22,14,9,10,18,63,183,253,360,369,406,433,409,382,319,351,383,379,386,142,194,166,87,0
새천년대로,2023,4,15,사격장 > 우현사거리,240,147,113,105,178,441,962,1452,1856,1730,1740,1745,1806,1801,1877,2049,2132,2188,2238,1614,1291,1299,902,0
새천년대로,2023,4,15,우현사거리 > 사격장,177,106,65,78,125,438,1372,2132,2116,1820,1668,1612,1646,1620,1580,1611,1652,1610,1438,815,762,752,591,0
새천년대로,2023,4,15,영신고 > 우현사거리,65,64,46,62,81,304,619,1033,1379,1229,1011,964,957,1010,943,1018,1123,1229,1071,294,317,309,188,0
새천년대로,2023,4,15,우현사거리 > 영신고,137,110,86,98,144,351,885,1546,1592,1253,1253,1262,1245,1204,1172,1352,1455,1457,1397,546,500,564,384,0
새천년대로,2023,4,15,우현사거리 > 포항고등학교,210,129,79,63,106,257,545,906,1660,1426,1396,1447,1427,1517,1587,1744,1821,1986,2000,702,986,956,669,0
새천년대로,2023,4,15,포항고등학교 > 우현사거리,182,119,70,83,137,419,1187,1930,1520,1445,1374,1303,1294,1316,1201,1267,1248,1172,1105,789,713,741,585,0
새천년대로,2023,4,15,장성초등학교 > 창포사거리,163,120,73,53,74,222,484,804,1491,1169,1316,1255,1348,1300,1449,1476,1647,1801,1742,1162,974,874,603,0
새천년대로,2023,4,15,창포사거리 > 장성초등학교,146,98,55,67,144,435,974,1552,1642,1418,1280,1200,1240,1241,1218,1215,1308,1247,1193,787,743,688,548,0
새천년대로,2023,4,15,포항온천 > 두산위브,83,38,42,47,70,316,520,843,1327,1048,941,909,931,990,926,997,1067,1279,1079,684,508,490,324,0
새천년대로,2023,4,15,두산위브 > 포항온천,65,60,45,36,63,110,316,581,856,714,658,655,726,702,730,754,829,892,891,585,444,372,275,0
새천년대로,2023,4,15,장성초등학교 > 두산위브,142,87,63,49,113,249,610,975,1600,1266,1319,1183,1326,1253,1281,1320,1432,1401,1440,968,858,715,565,0
새천년대로,2023,4,15,두산위브 > 장성초등학교,118,64,47,46,81,268,576,1073,1542,1172,1172,1194,1289,1309,1245,1359,1453,1567,1448,912,822,746,512,0
새천년대로,2023,4,16,MBC > 대잠사거리,150,113,73,51,64,160,339,802,1387,1067,946,1037,944,1072,1120,1211,1217,1335,1343,1010,913,805,572,0
새천년대로,2023,4,16,대잠사거리 > MBC,124,75,42,45,80,184,578,1011,1083,878,895,926,978,1021,969,988,1092,1042,1023,699,652,545,373,0
새천년대로,2023,4,16,효자사거리 > 대잠사거리,110,61,40,40,70,178,534,957,1120,773,795,818,879,908,844,808,898,898,912,613,563,457,317,0
새천년대로,2023,4,16,대잠사거리 > 효자사거리,144,108,73,57,69,146,319,736,1124,886,808,916,841,946,983,1007,1041,1186,1177,846,757,640,467,0
새천년대로,2023,4,16,포항시청 > 대잠사거리,40,22,13,17,31,366,1308,1010,1049,671,604,577,626,636,599,633,735,838,823,482,374,321,195,0
새천년대로,2023,4,16,대잠사거리 > 포항시청,84,69,41,44,61,154,424,657,774,711,749,788,758,795,666,711,824,1122,1239,796,521,485,303,0
새천년대로,2023,4,16,용흥고가 > 양학사거리,152,106,80,71,154,609,1738,2380,2640,2052,1718,1640,1717,1899,1848,1769,1839,2000,1879,1237,1064,987,754,0
새천년대로,2023,4,16,양학사거리 > 용흥고가,281,255,143,134,164,330,687,1250,1821,1669,1682,1745,1725,1730,1833,1928,2122,2289,2174,1603,1383,1321,920,0
새천년대로,2023,4,16,이동고가차도 아래 > 양학사거리,324,274,162,125,156,318,682,1159,1610,1580,1602,1681,1679,1701,1823,1978,2109,2266,2134,1680,1454,1409,1005,0
새천년대로,2023,4,16,양학사거리 > 이동고가차도 아래,166,116,92,76,159,671,1765,2464,2701,2094,1728,1634,1757,1906,1858,1719,1841,1991,1846,1241,1071,990,754,0
새천년대로,2023,4,16,사격장 > 용흥육교,161,107,61,59,166,498,1354,1818,2050,1677,1241,1162,1201,1391,1341,1351,1409,1479,1347,886,786,780,600,0
새천년대로,2023,4,16,용흥육교 > 사격장,39,31,22,23,32,53,186,265,326,339,300,287,337,323,365,331,396,417,397,208,149,152,102,0
새천년대로,2023,4,16,사격장 > 우현사거리,269,205,144,122,170,408,990,1517,2018,1781,1814,1793,1773,1788,1776,2025,2238,2245,2290,1821,1528,1531,1071,0
새천년대로,2023,4,16,우현사거리 > 사격장,174,105,72,68,136,504,1325,2087,2096,1817,1505,1480,1463,1676,1500,1222,1250,1695,1557,965,808,866,617,0
새천년대로,2023,4,16,영신고 > 우현사거리,94,93,48,84,140,487,763,1339,2239,1530,1321,1332,1306,1386,1316,329,270,2024,1773,868,564,492,317,0
새천년대로,2023,4,16,우현사거리 > 영신고,111,82,67,66,108,294,912,1427,1508,1231,1201,1161,1153,1247,1183,1103,1115,1539,1492,1019,913,880,600,0
새천년대로,2023,4,16,우현사거리 > 포항고등학교,219,161,101,78,94,262,506,890,1708,1302,1274,1303,1399,1331,1321,365,318,2126,2171,1626,1262,1256,841,0
새천년대로,2023,4,16,포항고등학교 > 우현사거리,202,96,82,73,146,437,1105,1850,1467,1402,1177,1158,1198,1311,1154,306,194,1186,1220,877,835,826,657,0
새천년대로,2023,4,16,장성초등학교 > 창포사거리,199,139,95,61,84,234,463,785,1509,1119,1255,1244,1322,1258,1348,1405,1714,1875,1912,1348,1081,1029,681,0
새천년대로,2023,4,16,창포사거리 > 장성초등학교,174,87,63,61,135,457,968,1525,1701,1389,1144,1100,1186,1289,1256,1109,1122,1232,1238,958,864,777,589,0
새천년대로,2023,4,16,포항온천 > 두산위브,125,48,36,38,83,298,549,791,1323,1018,884,865,912,943,912,992,1085,1351,1273,875,644,552,412,0
새천년대로,2023,4,16,두산위브 > 포항온천,114,50,45,36,56,135,312,592,867,685,666,720,693,703,733,773,851,925,976,708,514,459,302,0
새천년대로,2023,4,16,장성초등학교 > 두산위브,192,113,74,50,94,278,615,1015,1700,1227,1233,1234,1263,1190,1271,1300,1457,1364,1417,1234,950,907,617,0
새천년대로,2023,4,16,두산위브 > 장성초등학교,157,93,38,41,75,292,576,1000,1598,1194,1044,1090,1173,1236,1265,1285,1465,1615,1572,1050,973,814,600,0
새천년대로,2023,4,17,MBC > 대잠사거리,229,124,77,58,99,163,353,839,1368,1067,954,1032,991,1070,1134,1081,1178,1414,1308,1004,925,822,604,0
새천년대로,2023,4,17,대잠사거리 > MBC,139,95,66,51,74,212,568,1027,1091,883,863,958,955,962,962,999,1081,1113,1012,730,678,594,381,0
새천년대로,2023,4,17,효자사거리 > 대잠사거리,119,78,53,46,68,196,548,1009,1133,790,757,847,805,863,828,848,904,951,903,623,561,467,344,0
새천년대로,2023,4,17,대잠사거리 > 효자사거리,201,129,77,58,96,141,331,754,1142,924,833,910,867,939,944,969,1009,1236,1169,851,774,709,495,0
새천년대로,2023,4,17,포항시청 > 대잠사거리,59,32,25,25,40,403,1267,968,1045,685,547,599,603,645,650,707,725,880,880,448,385,357,185,0
새천년대로,2023,4,17,대잠사거리 > 포항시청,93,84,43,48,71,165,458,679,755,739,728,799,783,763,774,928,937,1278,1286,766,531,469,300,0
새천년대로,2023,4,17,용흥고가 > 양학사거리,235,156,109,96,192,628,1749,2413,2691,1974,1682,1711,1622,1839,1783,1839,1904,2004,1815,1220,1115,1027,734,0
새천년대로,2023,4,17,양학사거리 > 용흥고가,336,250,159,150,180,350,779,1301,1719,1629,1650,1743,1746,1798,1781,1936,2064,2310,2144,1661,1295,1331,917,0
새천년대로,2023,4,17,이동고가차도 아래 > 양학사거리,363,283,176,155,176,343,738,1228,1574,1549,1577,1723,1746,1750,1738,1902,2059,2272,2118,1754,1362,1420,1012,0
새천년대로,2023,4,17,양학사거리 > 이동고가차도 아래,242,166,112,108,206,701,1797,2478,2728,2031,1737,1713,1665,1856,1782,1847,1920,2031,1824,1228,1111,1036,743,0
새천년대로,2023,4,17,사격장 > 용흥육교,200,112,74,69,170,511,1395,1867,2056,1639,1254,1245,1162,1352,1343,1356,1431,1471,1281,946,845,811,626,0
새천년대로,2023,4,17,용흥육교 > 사격장,23,16,21,10,25,66,201,283,255,321,311,300,343,375,383,417,451,460,414,266,186,173,107,0
새천년대로,2023,4,17,사격장 > 우현사거리,332,234,154,152,180,424,1065,1529,1918,1705,1701,1788,1798,1842,1859,1988,2249,2293,2240,1871,1556,1596,1030,0
새천년대로,2023,4,17,우현사거리 > 사격장,229,98,63,80,144,474,1385,2088,2058,1767,1631,1535,1461,1631,1647,1688,1762,1764,1571,998,930,910,622,0
새천년대로,2023,4,17,영신고 > 우현사거리,111,75,35,68,121,321,698,1074,1461,1279,1144,1067,958,1198,1156,1258,1516,1763,1550,923,594,532,316,0
새천년대로,2023,4,17,우현사거리 > 영신고,205,131,91,119,134,364,1002,1504,1565,1272,1196,1162,1213,1302,1233,1383,1537,1566,1594,1113,900,874,549,0
새천년대로,2023,4,17,우현사거리 > 포항고등학교,264,175,107,96,114,261,563,931,1585,1263,1283,1399,1333,1428,1500,1561,1998,2144,2134,1652,1299,1307,829,0
새천년대로,2023,4,17,포항고등학교 > 우현사거리,240,99,69,91,145,436,1157,1917,1497,1439,1299,1237,1126,1327,1269,1344,1345,1272,1214,885,839,882,625,0
새천년대로,2023,4,17,장성초등학교 > 창포사거리,243,162,108,80,101,235,512,873,1481,1116,1205,1296,1337,1266,1437,1452,1740,1843,1875,1436,1088,1081,709,0
새천년대로,2023,4,17,창포사거리 > 장성초등학교,201,89,58,71,154,438,976,1534,1620,1384,1225,1126,1157,1241,1195,1222,1279,1262,1251,994,755,861,590,0
새천년대로,2023,4,17,포항온천 > 두산위브,119,73,66,44,81,291,520,812,1247,1008,904,920,825,971,978,993,1181,1303,1170,869,633,613,404,0
새천년대로,2023,4,17,두산위브 > 포항온천,118,80,60,44,77,132,313,579,843,754,615,597,707,727,767,756,843,932,929,664,475,510,291,0
새천년대로,2023,4,17,장성초등학교 > 두산위브,218,124,91,69,122,279,598,1036,1626,1297,1208,1121,1259,1226,1329,1328,1425,1392,1495,1105,939,959,632,0
새천년대로,2023,4,17,두산위브 > 장성초등학교,168,88,65,53,97,271,572,1042,1531,1187,1083,1114,1162,1243,1285,1344,1518,1593,1522,1098,903,808,582,0
새천년대로,2023,4,18,MBC > 대잠사거리,188,113,78,59,88,149,362,813,1397,1116,1029,1006,1000,1115,1123,1071,1232,1356,1333,1004,948,866,591,0
새천년대로,2023,4,18,대잠사거리 > MBC,150,79,59,52,77,187,659,996,1072,907,912,929,985,993,978,1037,1045,1068,1036,754,663,561,378,0
새천년대로,2023,4,18,효자사거리 > 대잠사거리,127,61,43,45,74,181,611,985,1127,842,788,826,824,849,841,844,878,906,938,627,570,465,337,0
새천년대로,2023,4,18,대잠사거리 > 효자사거리,183,112,81,62,74,130,328,750,1181,897,865,864,887,939,954,919,1049,1201,1187,867,780,759,457,0
새천년대로,2023,4,18,포항시청 > 대잠사거리,60,30,31,19,29,363,1279,962,966,665,582,557,575,644,617,693,676,850,825,454,384,308,196,0
새천년대로,2023,4,18,대잠사거리 > 포항시청,104,64,63,41,74,157,456,646,773,739,733,740,747,756,700,792,874,1207,1275,746,513,478,286,0
새천년대로,2023,4,18,용흥고가 > 양학사거리,271,154,112,93,172,648,1792,2428,2682,2029,1654,1708,1653,1868,1783,1773,1813,1990,1894,1227,1112,1055,726,0
새천년대로,2023,4,18,양학사거리 > 용흥고가,333,232,191,139,183,339,745,1261,1698,1662,1712,1691,1661,1681,1886,1918,2102,2319,2125,1529,1436,1398,974,0
새천년대로,2023,4,18,이동고가차도 아래 > 양학사거리,369,270,203,143,166,339,729,1199,1533,1600,1639,1650,1696,1687,1889,1912,2033,2280,2102,1642,1514,1482,1019,0
새천년대로,2023,4,18,양학사거리 > 이동고가차도 아래,271,165,129,92,189,690,1834,2473,2706,2040,1654,1726,1654,1838,1765,1751,1789,1956,1862,1250,1098,1056,747,0
새천년대로,2023,4,18,사격장 > 용흥육교,221,111,65,65,157,521,1418,1817,1986,1647,1254,1241,1192,1410,1264,1365,1405,1566,1394,936,853,863,574,0
새천년대로,2023,4,18,용흥육교 > 사격장,34,20,11,13,24,63,211,248,240,258,274,275,296,329,350,420,433,449,410,249,179,192,135,0
새천년대로,2023,4,18,사격장 > 우현사거리,340,232,172,138,190,425,1068,1513,1886,1791,1657,1836,1752,1721,1881,2002,2194,2257,2199,1779,1600,1536,1110,0
새천년대로,2023,4,18,우현사거리 > 사격장,219,141,81,77,126,488,1413,2077,2084,1805,1560,1503,1475,1621,1465,1610,1762,1764,1610,992,953,956,663,0
새천년대로,2023,4,18,영신고 > 우현사거리,43,41,12,15,14,143,461,711,871,788,610,666,614,670,577,664,886,1006,921,446,349,326,158,0
새천년대로,2023,4,18,우현사거리 > 영신고,192,143,87,90,145,340,1013,1451,1543,1211,1136,1144,1170,1200,1234,1333,1502,1610,1568,1056,881,864,559,0
새천년대로,2023,4,18,우현사거리 > 포항고등학교,279,188,116,93,111,261,573,858,1524,1307,1201,1351,1235,1245,1333,1457,1827,2037,2121,1559,1342,1274,854,0
새천년대로,2023,4,18,포항고등학교 > 우현사거리,245,146,77,76,137,418,1152,1855,1487,1390,1246,1158,1151,1288,1165,1270,1323,1252,1238,859,868,890,623,0
새천년대로,2023,4,18,장성초등학교 > 창포사거리,235,164,101,60,88,239,517,770,1494,1205,1198,1279,1371,1195,1360,1491,1713,1783,1852,1292,1153,1063,724,0
새천년대로,2023,4,18,창포사거리 > 장성초등학교,187,130,70,57,138,448,938,1571,1547,1364,1228,1130,1125,1269,1148,1236,1333,1303,1220,968,815,794,592,0
새천년대로,2023,4,18,포항온천 > 두산위브,133,83,46,46,79,273,525,815,1259,1058,936,892,854,951,958,1083,1115,1333,1230,837,649,575,378,0
새천년대로,2023,4,18,두산위브 > 포항온천,111,63,67,35,65,126,343,565,840,710,656,710,631,674,753,802,845,933,926,686,517,449,341,0
새천년대로,2023,4,18,장성초등학교 > 두산위브,212,136,96,53,114,289,632,976,1613,1294,1180,1195,1286,1204,1283,1299,1473,1382,1479,1141,974,898,671,0
새천년대로,2023,4,18,두산위브 > 장성초등학교,186,105,57,50,85,253,548,1040,1487,1174,1111,1126,1147,1255,1237,1374,1463,1660,1564,1082,901,856,587,0
새천년대로,2023,4,19,MBC > 대잠사거리,180,129,89,64,86,184,371,804,1359,1173,1013,1081,1045,1141,1231,1190,1247,1455,1461,1125,986,838,645,0
새천년대로,2023,4,19,대잠사거리 > MBC,141,121,61,48,83,220,613,975,1038,841,925,1035,1058,1069,985,1041,1093,1078,1142,864,700,608,417,0
새천년대로,2023,4,19,효자사거리 > 대잠사거리,119,109,51,40,73,197,590,966,1101,768,817,890,895,901,884,897,921,953,1006,731,613,506,366,0
새천년대로,2023,4,19,대잠사거리 > 효자사거리,167,130,90,80,91,158,346,721,1121,938,878,918,936,992,1091,1041,1132,1295,1293,949,827,705,548,0
새천년대로,2023,4,19,포항시청 > 대잠사거리,71,50,20,17,35,371,1163,887,915,612,587,618,607,716,668,753,748,894,884,499,456,366,195,0
새천년대로,2023,4,19,대잠사거리 > 포항시청,97,88,58,46,72,166,498,643,784,736,736,803,843,813,790,830,941,1338,1236,803,535,481,369,0
새천년대로,2023,4,19,용흥고가 > 양학사거리,230,149,94,75,166,684,1725,2365,2643,1962,1799,1739,1713,1783,1835,1899,1877,2001,1976,1422,1168,1052,790,0
새천년대로,2023,4,19,양학사거리 > 용흥고가,320,285,193,129,194,377,760,1247,1716,1669,1693,1815,1848,1775,1910,2041,2114,2399,2232,1692,1419,1432,982,0
새천년대로,2023,4,19,이동고가차도 아래 > 양학사거리,355,323,215,131,185,380,719,1191,1564,1637,1605,1776,1845,1805,1908,2015,2063,2320,2204,1805,1512,1514,1063,0
새천년대로,2023,4,19,양학사거리 > 이동고가차도 아래,238,160,109,81,190,719,1741,2393,2641,1992,1815,1712,1732,1816,1851,1874,1844,2013,1949,1423,1177,1058,824,0
새천년대로,2023,4,19,사격장 > 용흥육교,192,118,81,51,169,527,1356,1824,2025,1601,1348,1272,1207,1361,1400,1459,1424,1506,1433,1004,832,788,620,0
새천년대로,2023,4,19,용흥육교 > 사격장,34,33,23,17,31,71,224,237,197,218,217,247,315,376,404,387,424,462,440,204,170,166,113,0
새천년대로,2023,4,19,사격장 > 우현사거리,349,299,174,137,191,471,1079,1484,1836,1733,1790,1845,1894,1891,2006,2103,2244,2201,2205,2025,1649,1676,1125,0
새천년대로,2023,4,19,우현사거리 > 사격장,213,130,93,82,133,492,1315,2058,2013,1775,1649,1543,1501,1574,1630,1693,1779,1840,1693,1151,911,932,690,0
새천년대로,2023,4,19,영신고 > 우현사거리,69,77,50,74,92,322,587,939,1247,1087,894,906,842,894,912,1086,1288,1479,1411,661,412,345,268,0
새천년대로,2023,4,19,우현사거리 > 영신고,171,153,97,106,133,379,1032,1424,1503,1197,1201,1211,1259,1312,1401,1459,1525,1616,1591,1176,936,934,604,0
새천년대로,2023,4,19,우현사거리 > 포항고등학교,294,218,126,95,117,272,539,852,1343,1167,1261,1336,1347,1402,1541,1702,2030,2068,2097,1776,1411,1359,929,0
새천년대로,2023,4,19,포항고등학교 > 우현사거리,226,130,100,77,132,410,1138,1793,1405,1441,1237,1228,1214,1284,1328,1381,1351,1234,1246,958,837,918,722,0
새천년대로,2023,4,19,장성초등학교 > 창포사거리,249,191,116,88,97,253,512,859,1445,1183,1250,1322,1371,1320,1490,1560,1763,1806,1845,1478,1140,1067,799,0
새천년대로,2023,4,19,창포사거리 > 장성초등학교,203,131,81,63,138,435,981,1475,1581,1364,1205,1182,1203,1214,1239,1302,1390,1298,1365,1016,833,886,657,0
새천년대로,2023,4,19,포항온천 > 두산위브,132,60,56,49,84,272,558,834,1209,1054,908,936,894,1002,999,1091,1223,1365,1283,971,682,620,397,0
새천년대로,2023,4,19,두산위브 > 포항온천,120,90,49,36,67,127,353,595,849,738,634,694,684,760,740,873,847,950,917,726,512,460,364,0
새천년대로,2023,4,19,장성초등학교 > 두산위브,223,150,106,67,106,303,683,1024,1658,1196,1209,1276,1269,1227,1369,1393,1485,1437,1536,1230,1011,935,720,0
새천년대로,2023,4,19,두산위브 > 장성초등학교,185,102,69,43,90,272,599,1050,1492,1215,1090,1126,1240,1288,1313,1368,1537,1640,1589,1179,968,866,624,0
새천년대로,2023,4,20,MBC > 대잠사거리,273,166,113,78,99,168,317,492,911,1122,1138,1236,1194,1213,1170,1190,1194,1229,1076,792,712,588,386,0
새천년대로,2023,4,20,대잠사거리 > MBC,224,141,92,84,82,188,452,640,733,971,977,1120,1071,1150,993,1075,1026,1013,968,617,520,396,328,0
새천년대로,2023,4,20,효자사거리 > 대잠사거리,189,113,69,76,75,182,419,616,683,843,868,962,953,988,849,898,883,871,816,523,484,360,296,0
새천년대로,2023,4,20,대잠사거리 > 효자사거리,246,154,119,87,95,152,296,465,765,889,922,1008,1024,1028,985,1022,1016,1017,909,745,627,511,353,0
새천년대로,2023,4,20,포항시청 > 대잠사거리,85,53,37,26,29,207,501,513,611,666,691,783,775,756,694,723,592,625,599,333,265,225,102,0
새천년대로,2023,4,20,대잠사거리 > 포항시청,113,83,56,54,61,147,439,551,560,680,734,810,885,848,835,878,709,869,663,611,329,252,228,0
새천년대로,2023,4,20,용흥고가 > 양학사거리,346,274,157,144,170,517,1131,1307,1717,1864,1903,1960,2077,2040,1694,1874,1828,1913,1623,1030,912,684,505,0
새천년대로,2023,4,20,양학사거리 > 용흥고가,409,323,271,206,209,342,711,903,1345,1625,1661,1966,1986,1979,1831,1923,1858,1775,1475,1279,1055,928,615,0
새천년대로,2023,4,20,이동고가차도 아래 > 양학사거리,437,351,297,209,219,344,700,876,1214,1532,1598,1926,1953,1938,1821,1880,1870,1843,1576,1394,1162,986,684,0
새천년대로,2023,4,20,양학사거리 > 이동고가차도 아래,349,284,171,144,181,550,1146,1376,1766,1977,1967,2022,2149,2107,1773,1897,1853,1904,1610,1067,906,711,535,0
새천년대로,2023,4,20,사격장 > 용흥육교,293,227,128,115,147,413,813,998,1389,1483,1528,1553,1687,1486,1535,1432,1417,1498,1248,909,769,637,447,0
새천년대로,2023,4,20,용흥육교 > 사격장,44,28,29,27,34,57,169,241,295,361,343,376,365,400,377,404,324,288,320,190,168,137,105,0
새천년대로,2023,4,20,사격장 > 우현사거리,422,369,282,188,203,410,917,1112,1482,1810,1820,2059,1979,2045,1895,1970,1940,2024,1865,1551,1281,1114,761,0
새천년대로,2023,4,20,우현사거리 > 사격장,293,205,159,110,126,394,863,1199,1701,1831,1854,1875,1979,1974,1941,1861,1817,1727,1542,953,822,704,523,0
새천년대로,2023,4,20,영신고 > 우현사거리,22,27,15,14,9,98,254,361,536,621,622,661,650,619,596,590,556,576,469,149,93,94,55,0
새천년대로,2023,4,20,우현사거리 > 영신고,266,174,173,129,172,358,876,1038,1234,1396,1379,1413,1430,1471,1427,1459,1338,1318,1038,758,638,513,393,0
새천년대로,2023,4,20,우현사거리 > 포항고등학교,351,307,189,148,119,242,466,654,1084,1461,1518,1794,1764,1804,1631,1704,1777,1806,1618,1207,1031,884,581,0
새천년대로,2023,4,20,포항고등학교 > 우현사거리,313,192,171,119,142,351,752,978,1366,1478,1489,1470,1503,1657,1602,1483,1455,1315,1039,802,824,683,541,0
새천년대로,2023,4,20,장성초등학교 > 창포사거리,284,247,182,123,109,239,431,596,969,1302,1355,1506,1635,1591,1458,1405,1561,1535,1391,1123,892,712,462,0
새천년대로,2023,4,20,창포사거리 > 장성초등학교,251,139,115,102,109,347,602,846,1212,1319,1362,1410,1454,1433,1326,1306,1212,1199,1047,829,757,636,470,0
새천년대로,2023,4,20,포항온천 > 두산위브,154,85,75,61,77,210,361,496,826,1018,997,1074,1131,1102,1052,1018,977,1051,832,569,518,369,274,0
새천년대로,2023,4,20,두산위브 > 포항온천,146,95,80,60,62,145,285,438,572,727,684,809,755,795,744,682,698,740,621,539,392,298,210,0
새천년대로,2023,4,20,장성초등학교 > 두산위브,263,176,142,95,106,247,510,660,938,1336,1252,1369,1431,1453,1324,1205,1242,1302,1176,940,735,635,385,0
새천년대로,2023,4,20,두산위브 > 장성초등학교,215,134,100,63,68,230,393,578,1068,1202,1237,1349,1435,1381,1402,1340,1327,1260,1096,749,726,522,385,0
새천년대로,2023,4,21,MBC > 대잠사거리,202,125,94,70,48,84,198,279,523,751,773,976,977,1009,1088,1046,991,1075,961,723,698,577,377,0
새천년대로,2023,4,21,대잠사거리 > MBC,127,55,49,23,13,48,243,307,463,591,722,766,881,977,937,869,862,805,776,582,469,382,285,0
새천년대로,2023,4,21,효자사거리 > 대잠사거리,119,51,45,23,11,42,224,286,424,548,649,720,794,855,822,767,781,688,662,503,385,308,220,0
새천년대로,2023,4,21,대잠사거리 > 효자사거리,186,109,79,61,38,74,185,252,474,579,633,806,866,852,910,920,831,885,769,632,612,459,316,0
새천년대로,2023,4,21,포항시청 > 대잠사거리,7,4,7,1,7,131,290,283,278,364,470,480,524,562,527,510,436,587,444,332,329,255,128,0
새천년대로,2023,4,21,대잠사거리 > 포항시청,55,2,6,13,0,24,272,361,387,391,466,608,625,624,606,724,553,615,560,507,350,266,196,0
새천년대로,2023,4,21,용흥고가 > 양학사거리,177,51,27,27,9,37,584,669,855,1159,1287,1454,1537,1693,1723,1524,1499,1603,1357,983,840,591,515,0
새천년대로,2023,4,21,양학사거리 > 용흥고가,417,293,232,145,143,224,369,620,883,1096,1219,1475,1585,1543,1537,1550,1428,1470,1325,1152,1000,799,598,0
새천년대로,2023,4,21,이동고가차도 아래 > 양학사거리,452,328,259,167,167,246,372,617,837,1057,1187,1422,1563,1576,1545,1558,1453,1528,1402,1258,1113,850,651,0
새천년대로,2023,4,21,양학사거리 > 이동고가차도 아래,196,71,44,47,23,77,634,693,882,1188,1306,1476,1538,1715,1722,1554,1484,1591,1351,1007,861,608,522,0
새천년대로,2023,4,21,사격장 > 용흥육교,79,20,49,7,29,217,513,564,716,1002,1163,1181,1142,1329,1367,1341,1230,1195,1026,766,666,451,338,0
새천년대로,2023,4,21,용흥육교 > 사격장,79,56,36,20,27,26,64,98,129,193,239,237,247,283,295,266,313,273,237,156,156,113,75,0
새천년대로,2023,4,21,사격장 > 우현사거리,400,282,223,137,142,239,495,665,1030,1282,1506,1663,1671,1740,1800,1878,1741,1763,1569,1410,1189,911,694,0
새천년대로,2023,4,21,우현사거리 > 사격장,305,162,147,78,90,226,555,667,903,1360,1473,1574,1511,1735,1781,1669,1519,1459,1232,850,737,562,373,0
새천년대로,2023,4,21,영신고 > 우현사거리,124,111,82,52,81,158,370,542,698,1100,1325,1335,1384,1408,1436,1462,1255,1382,1027,683,528,383,213,0
새천년대로,2023,4,21,우현사거리 > 영신고,165,98,94,63,69,144,388,551,651,949,986,1111,1003,1190,1320,1280,1100,1143,1000,822,656,543,375,0
