date,time,road,speed
4,21,3500062500-3500065850,37
4,22,3500062500-3500065850,36
4,20,3500065850-3500065800,32
4,21,3500065850-3500065800,37
4,22,3500065850-3500065800,36
4,20,3500065800-3510021400,27
4,21,3500065800-3510021400,30
4,22,3500065800-3510021400,35
4,20,3510021400-3510021500,27
4,21,3510021400-3510021500,30
4,22,3510021400-3510021500,35
4,20,3510021500-3510021700,33
4,21,3510021500-3510021700,35
4,22,3510021500-3510021700,35
4,20,3510021700-3510021750,33
4,21,3510021700-3510021750,35
4,22,3510021700-3510021750,35
4,20,3510021750-3510334000,33
4,21,3510021750-3510334000,35
4,22,3510021750-3510334000,35
5,20,3510334000-3510021750,23
5,21,3510334000-3510021750,19
5,22,3510334000-3510021750,24
5,20,3510021750-3510021700,23
5,21,3510021750-3510021700,19
5,22,3510021750-3510021700,24
5,20,3510021700-3510021500,23
5,21,3510021700-3510021500,19
5,22,3510021700-3510021500,24
5,20,3510021500-3510021400,23
5,21,3510021500-3510021400,24
5,22,3510021500-3510021400,27
5,20,3510021400-3500065800,23
5,21,3510021400-3500065800,24
5,22,3510021400-3500065800,27
5,20,3500065800-3500065850,22
5,21,3500065800-3500065850,24
5,22,3500065800-3500065850,27
5,20,3500065850-3500062500,22
5,21,3500065850-3500062500,24
5,22,3500065850-3500062500,27
5,20,3500062500-3500062550,22
5,21,3500062500-3500062550,23
5,22,3500062500-3500062550,22
5,20,3500062550-3500007700,22
5,21,3500062550-3500007700,23
5,22,3500062550-3500007700,22
5,20,3500007700-3500062550,19
5,21,3500007700-3500062550,24
5,22,3500007700-3500062550,27
5,20,3500062550-3500062500,19
5,21,3500062550-3500062500,24
5,22,3500062550-3500062500,27
5,20,3500062500-3500065850,35
5,21,3500062500-3500065850,37
5,22,3500062500-3500065850,36
5,20,3500065850-3500065800,35
5,21,3500065850-3500065800,37
5,22,3500065850-3500065800,36
5,20,3500065800-3510021400,21
5,21,3500065800-3510021400,31
5,22,3500065800-3510021400,31
5,20,3510021400-3510021500,21
5,21,3510021400-3510021500,31
5,22,3510021400-3510021500,31
5,20,3510021500-3510021700,31
5,21,3510021500-3510021700,32
5,22,3510021500-3510021700,30
5,20,3510021700-3510021750,31
5,21,3510021700-3510021750,32
5,22,3510021700-3510021750,30
5,20,3510021750-3510334000,31
5,21,3510021750-3510334000,32
5,22,3510021750-3510334000,30
6,20,3510334000-3510021750,21
6,21,3510334000-3510021750,23
6,22,3510334000-3510021750,28
6,20,3510021750-3510021700,21
6,21,3510021750-3510021700,23
6,22,3510021750-3510021700,28
6,20,3510021700-3510021500,21
6,21,3510021700-3510021500,23
6,22,3510021700-3510021500,28
6,20,3510021500-3510021400,28
6,21,3510021500-3510021400,28
6,22,3510021500-3510021400,28
6,20,3510021400-3500065800,28
6,21,3510021400-3500065800,28
6,22,3510021400-3500065800,28
6,20,3500065800-3500065850,25
6,21,3500065800-3500065850,25
6,22,3500065800-3500065850,25
6,20,3500065850-3500062500,25
6,21,3500065850-3500062500,25
6,22,3500065850-3500062500,25
6,20,3500062500-3500062550,35
6,21,3500062500-3500062550,25
6,22,3500062500-3500062550,25
6,20,3500062550-3500007700,35
6,21,3500062550-3500007700,25
6,22,3500062550-3500007700,25
6,20,3500007700-3500062550,23
6,21,3500007700-3500062550,22
6,22,3500007700-3500062550,28
6,20,3500062550-3500062500,23
6,21,3500062550-3500062500,22
6,22,3500062550-3500062500,28
6,20,3500062500-3500065850,30
6,21,3500062500-3500065850,34
6,22,3500062500-3500065850,40
6,20,3500065850-3500065800,30
6,21,3500065850-3500065800,34
6,22,3500065850-3500065800,40
6,20,3500065800-3510021400,26
6,21,3500065800-3510021400,26
6,22,3500065800-3510021400,32
6,20,3510021400-3510021500,26
6,21,3510021400-3510021500,26
6,22,3510021400-3510021500,32
6,20,3510021500-3510021700,34
6,21,3510021500-3510021700,32
6,22,3510021500-3510021700,36
6,20,3510021700-3510021750,34
6,21,3510021700-3510021750,32
6,22,3510021700-3510021750,36
6,20,3510021750-3510334000,34
6,21,3510021750-3510334000,32
6,22,3510021750-3510334000,36
7,20,3510334000-3510021750,22
7,21,3510334000-3510021750,24
7,22,3510334000-3510021750,25
7,20,3510021750-3510021700,22
7,21,3510021750-3510021700,24
7,22,3510021750-3510021700,25
7,20,3510021700-3510021500,22
7,21,3510021700-3510021500,24
7,22,3510021700-3510021500,25
7,20,3510021500-3510021400,28
7,21,3510021500-3510021400,30
7,22,3510021500-3510021400,30
7,20,3510021400-3500065800,28
7,21,3510021400-3500065800,30
7,22,3510021400-3500065800,30
7,20,3500065800-3500065850,22
7,21,3500065800-3500065850,21
7,22,3500065800-3500065850,21
7,20,3500065850-3500062500,22
7,21,3500065850-3500062500,21
7,22,3500065850-3500062500,21
7,20,3500062500-3500062550,22
7,21,3500062500-3500062550,17
7,22,3500062500-3500062550,28
7,20,3500062550-3500007700,22
7,21,3500062550-3500007700,17
7,22,3500062550-3500007700,28
7,20,3500007700-3500062550,21
7,21,3500007700-3500062550,24
7,22,3500007700-3500062550,32
7,20,3500062550-3500062500,21
7,21,3500062550-3500062500,24
7,22,3500062550-3500062500,32
7,20,3500062500-3500065850,37
7,21,3500062500-3500065850,38
7,22,3500062500-3500065850,35
7,20,3500065850-3500065800,37
7,21,3500065850-3500065800,38
7,22,3500065850-3500065800,35
7,20,3500065800-3510021400,23
7,21,3500065800-3510021400,27
7,22,3500065800-3510021400,36
7,20,3510021400-3510021500,23
7,21,3510021400-3510021500,27
7,22,3510021400-3510021500,36
7,20,3510021500-3510021700,31
7,21,3510021500-3510021700,31
7,22,3510021500-3510021700,33
7,20,3510021700-3510021750,31
7,21,3510021700-3510021750,31
7,22,3510021700-3510021750,33
7,20,3510021750-3510334000,31
7,21,3510021750-3510334000,31
7,22,3510021750-3510334000,33
8,20,3510334000-3510021750,23
8,21,3510334000-3510021750,22
8,22,3510334000-3510021750,20
8,20,3510021750-3510021700,23
8,21,3510021750-3510021700,22
8,22,3510021750-3510021700,20
8,20,3510021700-3510021500,23
8,21,3510021700-3510021500,22
8,22,3510021700-3510021500,20
8,20,3510021500-3510021400,27
8,21,3510021500-3510021400,26
8,22,3510021500-3510021400,26
8,20,3510021400-3500065800,27
8,21,3510021400-3500065800,26
8,22,3510021400-3500065800,26
8,20,3500065800-3500065850,22
8,21,3500065800-3500065850,22
8,22,3500065800-3500065850,23
8,20,3500065850-3500062500,22
8,21,3500065850-3500062500,22
8,22,3500065850-3500062500,23
8,20,3500062500-3500062550,26
8,21,3500062500-3500062550,31
8,22,3500062500-3500062550,34
8,20,3500062550-3500007700,26
8,21,3500062550-3500007700,31
8,22,3500062550-3500007700,34
8,20,3500007700-3500062550,26
8,21,3500007700-3500062550,30
8,22,3500007700-3500062550,33
8,20,3500062550-3500062500,26
8,21,3500062550-3500062500,30
8,22,3500062550-3500062500,33
8,20,3500062500-3500065850,37
8,21,3500062500-3500065850,37
8,22,3500062500-3500065850,37
8,20,3500065850-3500065800,37
8,21,3500065850-3500065800,37
8,22,3500065850-3500065800,37
8,20,3500065800-3510021400,24
8,21,3500065800-3510021400,31
8,22,3500065800-3510021400,37
8,20,3510021400-3510021500,24
8,21,3510021400-3510021500,31
8,22,3510021400-3510021500,37
8,20,3510021500-3510021700,32
8,21,3510021500-3510021700,33
8,22,3510021500-3510021700,29
8,20,3510021700-3510021750,32
8,21,3510021700-3510021750,33
8,22,3510021700-3510021750,29
8,20,3510021750-3510334000,32
8,21,3510021750-3510334000,33
8,22,3510021750-3510334000,29
9,20,3510334000-3510021750,21
9,21,3510334000-3510021750,27
9,22,3510334000-3510021750,29
9,20,3510021750-3510021700,21
9,21,3510021750-3510021700,27
9,22,3510021750-3510021700,29
9,20,3510021700-3510021500,21
9,21,3510021700-3510021500,27
9,22,3510021700-3510021500,29
9,20,3510021500-3510021400,24
9,21,3510021500-3510021400,24
9,22,3510021500-3510021400,24
9,20,3510021400-3500065800,24
9,21,3510021400-3500065800,24
9,22,3510021400-3500065800,24
9,20,3500065800-3500065850,21
9,21,3500065800-3500065850,27
9,22,3500065800-3500065850,24
9,20,3500065850-3500062500,21
9,21,3500065850-3500062500,27
9,22,3500065850-3500062500,24
9,20,3500062500-3500062550,22
9,21,3500062500-3500062550,22
9,22,3500062500-3500062550,17
9,20,3500062550-3500007700,22
9,21,3500062550-3500007700,22
9,22,3500062550-3500007700,17
9,20,3500007700-3500062550,22
9,21,3500007700-3500062550,25
9,22,3500007700-3500062550,26
9,20,3500062550-3500062500,22
9,21,3500062550-3500062500,25
9,22,3500062550-3500062500,26
9,20,3500062500-3500065850,31
9,21,3500062500-3500065850,38
9,22,3500062500-3500065850,40
9,20,3500065850-3500065800,31
9,21,3500065850-3500065800,38
9,22,3500065850-3500065800,40
9,20,3500065800-3510021400,25
9,21,3500065800-3510021400,28
9,22,3500065800-3510021400,40
9,20,3510021400-3510021500,25
9,21,3510021400-3510021500,28
9,22,3510021400-3510021500,40
9,20,3510021500-3510021700,29
9,21,3510021500-3510021700,31
9,22,3510021500-3510021700,33
9,20,3510021700-3510021750,29
9,21,3510021700-3510021750,31
9,22,3510021700-3510021750,33
9,20,3510021750-3510334000,29
9,21,3510021750-3510334000,31
9,22,3510021750-3510334000,33
10,20,3510334000-3510021750,28
10,21,3510334000-3510021750,27
10,22,3510334000-3510021750,27
10,20,3510021750-3510021700,28
10,21,3510021750-3510021700,27
10,22,3510021750-3510021700,27
10,20,3510021700-3510021500,28
10,21,3510021700-3510021500,27
10,22,3510021700-3510021500,27
10,20,3510021500-3510021400,26
10,21,3510021500-3510021400,28
10,22,3510021500-3510021400,27
10,20,3510021400-3500065800,26
10,21,3510021400-3500065800,28
10,22,3510021400-3500065800,27
10,20,3500065800-3500065850,30
10,21,3500065800-3500065850,27
10,22,3500065800-3500065850,26
10,20,3500065850-3500062500,30
10,21,3500065850-3500062500,27
10,22,3500065850-3500062500,26
10,20,3500062500-3500062550,24
10,21,3500062500-3500062550,26
10,22,3500062500-3500062550,27
10,20,3500062550-3500007700,24
10,21,3500062550-3500007700,26
10,22,3500062550-3500007700,27
10,20,3500007700-3500062550,23
10,21,3500007700-3500062550,21
10,22,3500007700-3500062550,22
10,20,3500062550-3500062500,23
10,21,3500062550-3500062500,21
10,22,3500062550-3500062500,22
10,20,3500062500-3500065850,38
10,21,3500062500-3500065850,38
10,22,3500062500-3500065850,40
10,20,3500065850-3500065800,38
10,21,3500065850-3500065800,38
10,22,3500065850-3500065800,40
10,20,3500065800-3510021400,32
10,21,3500065800-3510021400,36
10,22,3500065800-3510021400,41
10,20,3510021400-3510021500,32
10,21,3510021400-3510021500,36
10,22,3510021400-3510021500,41
10,20,3510021500-3510021700,32
10,21,3510021500-3510021700,33
10,22,3510021500-3510021700,36
10,20,3510021700-3510021750,32
10,21,3510021700-3510021750,33
10,22,3510021700-3510021750,36
10,20,3510021750-3510334000,32
10,21,3510021750-3510334000,33
10,22,3510021750-3510334000,36
11,20,3510334000-3510021750,21
11,21,3510334000-3510021750,23
11,22,3510334000-3510021750,27
11,20,3510021750-3510021700,21
11,21,3510021750-3510021700,23
11,22,3510021750-3510021700,27
11,20,3510021700-3510021500,21
11,21,3510021700-3510021500,23
11,22,3510021700-3510021500,27
11,20,3510021500-3510021400,22
11,21,3510021500-3510021400,25
11,22,3510021500-3510021400,28
11,20,3510021400-3500065800,22
11,21,3510021400-3500065800,25
11,22,3510021400-3500065800,28
11,20,3500065800-3500065850,25
11,21,3500065800-3500065850,27
11,22,3500065800-3500065850,29
11,20,3500065850-3500062500,25
11,21,3500065850-3500062500,27
11,22,3500065850-3500062500,29
11,20,3500062500-3500062550,29
11,21,3500062500-3500062550,35
11,22,3500062500-3500062550,30
11,20,3500062550-3500007700,29
11,21,3500062550-3500007700,35
11,22,3500062550-3500007700,30
11,20,3500007700-3500062550,26
11,21,3500007700-3500062550,26
11,22,3500007700-3500062550,24
11,20,3500062550-3500062500,26
11,21,3500062550-3500062500,26
11,22,3500062550-3500062500,24
11,20,3500062500-3500065850,31
11,21,3500062500-3500065850,36
11,22,3500062500-3500065850,36
11,20,3500065850-3500065800,31
11,21,3500065850-3500065800,36
11,22,3500065850-3500065800,36
11,20,3500065800-3510021400,21
11,21,3500065800-3510021400,25
11,22,3500065800-3510021400,27
11,20,3510021400-3510021500,21
11,21,3510021400-3510021500,25
11,22,3510021400-3510021500,27
11,20,3510021500-3510021700,31
11,21,3510021500-3510021700,28
11,22,3510021500-3510021700,30
11,20,3510021700-3510021750,31
11,21,3510021700-3510021750,28
11,22,3510021700-3510021750,30
11,20,3510021750-3510334000,31
11,21,3510021750-3510334000,28
11,22,3510021750-3510334000,30
12,20,3510334000-3510021750,18
12,21,3510334000-3510021750,15
12,22,3510334000-3510021750,27
12,20,3510021750-3510021700,18
12,21,3510021750-3510021700,15
12,22,3510021750-3510021700,27
12,20,3510021700-3510021500,18
12,21,3510021700-3510021500,15
12,22,3510021700-3510021500,27
12,20,3510021500-3510021400,23
12,21,3510021500-3510021400,26
12,22,3510021500-3510021400,27
12,20,3510021400-3500065800,23
12,21,3510021400-3500065800,26
12,22,3510021400-3500065800,27
12,20,3500065800-3500065850,23
12,21,3500065800-3500065850,26
12,22,3500065800-3500065850,25
12,20,3500065850-3500062500,23
12,21,3500065850-3500062500,26
12,22,3500065850-3500062500,25
12,20,3500062500-3500062550,22
12,21,3500062500-3500062550,18
12,22,3500062500-3500062550,23
12,20,3500062550-3500007700,22
12,21,3500062550-3500007700,18
12,22,3500062550-3500007700,23
12,20,3500007700-3500062550,25
12,21,3500007700-3500062550,27
12,22,3500007700-3500062550,28
12,20,3500062550-3500062500,25
12,21,3500062550-3500062500,27
12,22,3500062550-3500062500,28
12,20,3500062500-3500065850,35
12,21,3500062500-3500065850,39
12,22,3500062500-3500065850,41
12,20,3500065850-3500065800,35
12,21,3500065850-3500065800,39
12,22,3500065850-3500065800,41
12,20,3500065800-3510021400,27
12,21,3500065800-3510021400,34
12,22,3500065800-3510021400,36
12,20,3510021400-3510021500,27
12,21,3510021400-3510021500,34
12,22,3510021400-3510021500,36
12,20,3510021500-3510021700,31
12,21,3510021500-3510021700,32
12,22,3510021500-3510021700,33
12,20,3510021700-3510021750,31
12,21,3510021700-3510021750,32
12,22,3510021700-3510021750,33
12,20,3510021750-3510334000,31
12,21,3510021750-3510334000,32
12,22,3510021750-3510334000,33
13,20,3510334000-3510021750,24
13,21,3510334000-3510021750,27
13,22,3510334000-3510021750,29
13,20,3510021750-3510021700,24
13,21,3510021750-3510021700,27
13,22,3510021750-3510021700,29
13,20,3510021700-3510021500,24
13,21,3510021700-3510021500,27
13,22,3510021700-3510021500,29
13,20,3510021500-3510021400,22
13,21,3510021500-3510021400,24
13,22,3510021500-3510021400,24
13,20,3510021400-3500065800,22
13,21,3510021400-3500065800,24
13,22,3510021400-3500065800,24
13,20,3500065800-3500065850,20
13,21,3500065800-3500065850,21
13,22,3500065800-3500065850,22
13,20,3500065850-3500062500,20
13,21,3500065850-3500062500,21
13,22,3500065850-3500062500,22
13,20,3500062500-3500062550,22
13,21,3500062500-3500062550,25
13,22,3500062500-3500062550,25
13,20,3500062550-3500007700,22
13,21,3500062550-3500007700,25
13,22,3500062550-3500007700,25
13,20,3500007700-3500062550,30
13,21,3500007700-3500062550,27
13,22,3500007700-3500062550,30
13,20,3500062550-3500062500,30
13,21,3500062550-3500062500,27
13,22,3500062550-3500062500,30
13,20,3500062500-3500065850,31
13,21,3500062500-3500065850,39
13,22,3500062500-3500065850,39
13,20,3500065850-3500065800,31
13,21,3500065850-3500065800,39
13,22,3500065850-3500065800,39
13,20,3500065800-3510021400,20
13,21,3500065800-3510021400,27
13,22,3500065800-3510021400,29
13,20,3510021400-3510021500,20
13,21,3510021400-3510021500,27
13,22,3510021400-3510021500,29
13,20,3510021500-3510021700,33
13,21,3510021500-3510021700,35
13,22,3510021500-3510021700,34
13,20,3510021700-3510021750,33
13,21,3510021700-3510021750,35
13,22,3510021700-3510021750,34
13,20,3510021750-3510334000,33
13,21,3510021750-3510334000,35
13,22,3510021750-3510334000,34
14,20,3510334000-3510021750,27
14,21,3510334000-3510021750,29
14,22,3510334000-3510021750,29
14,20,3510021750-3510021700,27
14,21,3510021750-3510021700,29
14,22,3510021750-3510021700,29
14,20,3510021700-3510021500,27
14,21,3510021700-3510021500,29
14,22,3510021700-3510021500,29
14,20,3510021500-3510021400,25
14,21,3510021500-3510021400,28
14,22,3510021500-3510021400,31
14,20,3510021400-3500065800,25
14,21,3510021400-3500065800,28
14,22,3510021400-3500065800,31
14,20,3500065800-3500065850,23
14,21,3500065800-3500065850,24
14,22,3500065800-3500065850,25
14,20,3500065850-3500062500,23
14,21,3500065850-3500062500,24
14,22,3500065850-3500062500,25
14,20,3500062500-3500062550,24
14,21,3500062500-3500062550,26
14,22,3500062500-3500062550,24
14,20,3500062550-3500007700,24
14,21,3500062550-3500007700,26
14,22,3500062550-3500007700,24
14,20,3500007700-3500062550,23
14,21,3500007700-3500062550,25
14,22,3500007700-3500062550,29
14,20,3500062550-3500062500,23
14,21,3500062550-3500062500,25
14,22,3500062550-3500062500,29
14,20,3500062500-3500065850,31
14,21,3500062500-3500065850,32
14,22,3500062500-3500065850,32
14,20,3500065850-3500065800,31
14,21,3500065850-3500065800,32
14,22,3500065850-3500065800,32
14,20,3500065800-3510021400,33
14,21,3500065800-3510021400,39
14,22,3500065800-3510021400,32
14,20,3510021400-3510021500,33
14,21,3510021400-3510021500,39
14,22,3510021400-3510021500,32
14,20,3510021500-3510021700,32
14,21,3510021500-3510021700,34
14,22,3510021500-3510021700,36
14,20,3510021700-3510021750,32
14,21,3510021700-3510021750,34
14,22,3510021700-3510021750,36
14,20,3510021750-3510334000,32
14,21,3510021750-3510334000,34
14,22,3510021750-3510334000,36
15,20,3510334000-3510021750,19
15,21,3510334000-3510021750,22
15,22,3510334000-3510021750,25
15,20,3510021750-3510021700,19
15,21,3510021750-3510021700,22
15,22,3510021750-3510021700,25
15,20,3510021700-3510021500,19
15,21,3510021700-3510021500,22
15,22,3510021700-3510021500,25
15,20,3510021500-3510021400,25
15,21,3510021500-3510021400,27
15,22,3510021500-3510021400,27
15,20,3510021400-3500065800,25
15,21,3510021400-3500065800,27
15,22,3510021400-3500065800,27
15,20,3500065800-3500065850,17
15,21,3500065800-3500065850,19
15,22,3500065800-3500065850,23
15,20,3500065850-3500062500,17
15,21,3500065850-3500062500,19
15,22,3500065850-3500062500,23
15,20,3500062500-3500062550,22
15,21,3500062500-3500062550,24
15,22,3500062500-3500062550,25
15,20,3500062550-3500007700,22
15,21,3500062550-3500007700,24
15,22,3500062550-3500007700,25
15,20,3500007700-3500062550,23
15,21,3500007700-3500062550,28
15,22,3500007700-3500062550,30
15,20,3500062550-3500062500,23
15,21,3500062550-3500062500,28
15,22,3500062550-3500062500,30
15,20,3500062500-3500065850,27
15,21,3500062500-3500065850,33
15,22,3500062500-3500065850,32
15,20,3500065850-3500065800,27
15,21,3500065850-3500065800,33
15,22,3500065850-3500065800,32
15,20,3500065800-3510021400,24
15,21,3500065800-3510021400,30
15,22,3500065800-3510021400,37
15,20,3510021400-3510021500,24
15,21,3510021400-3510021500,30
15,22,3510021400-3510021500,37
15,20,3510021500-3510021700,32
15,21,3510021500-3510021700,34
15,22,3510021500-3510021700,34
15,20,3510021700-3510021750,32
15,21,3510021700-3510021750,34
15,22,3510021700-3510021750,34
15,20,3510021750-3510334000,32
15,21,3510021750-3510334000,34
15,22,3510021750-3510334000,34
16,20,3510334000-3510021750,25
16,21,3510334000-3510021750,28
16,22,3510334000-3510021750,28
16,20,3510021750-3510021700,25
16,21,3510021750-3510021700,28
16,22,3510021750-3510021700,28
16,20,3510021700-3510021500,25
16,21,3510021700-3510021500,28
16,22,3510021700-3510021500,28
16,20,3510021500-3510021400,26
16,21,3510021500-3510021400,25
16,22,3510021500-3510021400,27
16,20,3510021400-3500065800,26
16,21,3510021400-3500065800,25
16,22,3510021400-3500065800,27
16,20,3500065800-3500065850,26
16,21,3500065800-3500065850,25
16,22,3500065800-3500065850,24
16,20,3500065850-3500062500,26
16,21,3500065850-3500062500,25
16,22,3500065850-3500062500,24
16,20,3500062500-3500062550,21
16,21,3500062500-3500062550,21
16,22,3500062500-3500062550,21
16,20,3500062550-3500007700,21
16,21,3500062550-3500007700,21
16,22,3500062550-3500007700,21
16,20,3500007700-3500062550,22
16,21,3500007700-3500062550,27
16,22,3500007700-3500062550,32
16,20,3500062550-3500062500,22
16,21,3500062550-3500062500,27
16,22,3500062550-3500062500,32
16,20,3500062500-3500065850,31
16,21,3500062500-3500065850,39
16,22,3500062500-3500065850,37
16,20,3500065850-3500065800,31
16,21,3500065850-3500065800,39
16,22,3500065850-3500065800,37
16,20,3500065800-3510021400,24
16,21,3500065800-3510021400,26
16,22,3500065800-3510021400,35
16,20,3510021400-3510021500,24
16,21,3510021400-3510021500,26
16,22,3510021400-3510021500,35
16,20,3510021500-3510021700,31
16,21,3510021500-3510021700,29
16,22,3510021500-3510021700,34
16,20,3510021700-3510021750,31
16,21,3510021700-3510021750,29
16,22,3510021700-3510021750,34
16,20,3510021750-3510334000,31
16,21,3510021750-3510334000,29
16,22,3510021750-3510334000,34
17,20,3510334000-3510021750,25
17,21,3510334000-3510021750,24
17,22,3510334000-3510021750,29
17,20,3510021750-3510021700,25
17,21,3510021750-3510021700,24
17,22,3510021750-3510021700,29
17,20,3510021700-3510021500,25
17,21,3510021700-3510021500,24
17,22,3510021700-3510021500,29
17,20,3510021500-3510021400,24
17,21,3510021500-3510021400,25
17,22,3510021500-3510021400,28
17,20,3510021400-3500065800,24
17,21,3510021400-3500065800,25
17,22,3510021400-3500065800,28
17,20,3500065800-3500065850,23
17,21,3500065800-3500065850,24
17,22,3500065800-3500065850,28
17,20,3500065850-3500062500,23
17,21,3500065850-3500062500,24
17,22,3500065850-3500062500,28
17,20,3500062500-3500062550,20
17,21,3500062500-3500062550,22
17,22,3500062500-3500062550,21
17,20,3500062550-3500007700,20
17,21,3500062550-3500007700,22
17,22,3500062550-3500007700,21
17,20,3500007700-3500062550,25
17,21,3500007700-3500062550,23
17,22,3500007700-3500062550,23
17,20,3500062550-3500062500,25
17,21,3500062550-3500062500,23
17,22,3500062550-3500062500,23
17,20,3500062500-3500065850,35
17,21,3500062500-3500065850,38
17,22,3500062500-3500065850,38
17,20,3500065850-3500065800,35
17,21,3500065850-3500065800,38
17,22,3500065850-3500065800,38
17,20,3500065800-3510021400,27
17,21,3500065800-3510021400,31
17,22,3500065800-3510021400,38
17,20,3510021400-3510021500,27
17,21,3510021400-3510021500,31
17,22,3510021400-3510021500,38
17,20,3510021500-3510021700,28
17,21,3510021500-3510021700,27
17,22,3510021500-3510021700,29
17,20,3510021700-3510021750,28
17,21,3510021700-3510021750,27
17,22,3510021700-3510021750,29
17,20,3510021750-3510334000,28
17,21,3510021750-3510334000,27
17,22,3510021750-3510334000,29
18,20,3510334000-3510021750,25
18,21,3510334000-3510021750,24
18,22,3510334000-3510021750,26
18,20,3510021750-3510021700,25
18,21,3510021750-3510021700,24
18,22,3510021750-3510021700,26
18,20,3510021700-3510021500,25
18,21,3510021700-3510021500,24
18,22,3510021700-3510021500,26
18,20,3510021500-3510021400,22
18,21,3510021500-3510021400,26
18,22,3510021500-3510021400,26
18,20,3510021400-3500065800,22
18,21,3510021400-3500065800,26
18,22,3510021400-3500065800,26
18,20,3500065800-3500065850,21
18,21,3500065800-3500065850,22
18,22,3500065800-3500065850,22
18,20,3500065850-3500062500,21
18,21,3500065850-3500062500,22
18,22,3500065850-3500062500,22
18,20,3500062500-3500062550,23
18,21,3500062500-3500062550,25
18,22,3500062500-3500062550,24
18,20,3500062550-3500007700,23
18,21,3500062550-3500007700,25
18,22,3500062550-3500007700,24
18,20,3500007700-3500062550,18
18,21,3500007700-3500062550,20
18,22,3500007700-3500062550,27
18,20,3500062550-3500062500,18
18,21,3500062550-3500062500,20
18,22,3500062550-3500062500,27
18,20,3500062500-3500065850,31
18,21,3500062500-3500065850,33
18,22,3500062500-3500065850,34
18,20,3500065850-3500065800,31
18,21,3500065850-3500065800,33
18,22,3500065850-3500065800,34
18,20,3500065800-3510021400,28
18,21,3500065800-3510021400,30
18,22,3500065800-3510021400,32
18,20,3510021400-3510021500,28
18,21,3510021400-3510021500,30
18,22,3510021400-3510021500,32
18,20,3510021500-3510021700,32
18,21,3510021500-3510021700,31
18,22,3510021500-3510021700,30
18,20,3510021700-3510021750,32
18,21,3510021700-3510021750,31
18,22,3510021700-3510021750,30
18,20,3510021750-3510334000,32
18,21,3510021750-3510334000,31
18,22,3510021750-3510334000,30
19,20,3510334000-3510021750,21
19,21,3510334000-3510021750,16
19,22,3510334000-3510021750,25
19,20,3510021750-3510021700,21
19,21,3510021750-3510021700,16
19,22,3510021750-3510021700,25
19,20,3510021700-3510021500,21
19,21,3510021700-3510021500,16
19,22,3510021700-3510021500,25
19,20,3510021500-3510021400,26
19,21,3510021500-3510021400,25
19,22,3510021500-3510021400,25
19,20,3510021400-3500065800,26
19,21,3510021400-3500065800,25
19,22,3510021400-3500065800,25
19,20,3500065800-3500065850,22
19,21,3500065800-3500065850,23
19,22,3500065800-3500065850,24
19,20,3500065850-3500062500,22
19,21,3500065850-3500062500,23
19,22,3500065850-3500062500,24
19,20,3500062500-3500062550,21
19,21,3500062500-3500062550,26
19,22,3500062500-3500062550,29
19,20,3500062550-3500007700,21
19,21,3500062550-3500007700,26
19,22,3500062550-3500007700,29
19,20,3500007700-3500062550,26
19,21,3500007700-3500062550,26
19,22,3500007700-3500062550,25
19,20,3500062550-3500062500,26
19,21,3500062550-3500062500,26
19,22,3500062550-3500062500,25
19,20,3500062500-3500065850,31
19,21,3500062500-3500065850,37
19,22,3500062500-3500065850,43
19,20,3500065850-3500065800,31
19,21,3500065850-3500065800,37
19,22,3500065850-3500065800,43
19,20,3500065800-3510021400,25
19,21,3500065800-3510021400,28
19,22,3500065800-3510021400,36
19,20,3510021400-3510021500,25
19,21,3510021400-3510021500,28
19,22,3510021400-3510021500,36
19,20,3510021500-3510021700,30
19,21,3510021500-3510021700,28
19,22,3510021500-3510021700,31
19,20,3510021700-3510021750,30
19,21,3510021700-3510021750,28
19,22,3510021700-3510021750,31
19,20,3510021750-3510334000,30
19,21,3510021750-3510334000,28
19,22,3510021750-3510334000,31
20,20,3510334000-3510021750,22
20,21,3510334000-3510021750,24
20,22,3510334000-3510021750,28
20,20,3510021750-3510021700,22
20,21,3510021750-3510021700,24
20,22,3510021750-3510021700,28
20,20,3510021700-3510021500,22
20,21,3510021700-3510021500,24
20,22,3510021700-3510021500,28
20,20,3510021500-3510021400,25
20,21,3510021500-3510021400,25
20,22,3510021500-3510021400,27
20,20,3510021400-3500065800,25
20,21,3510021400-3500065800,25
20,22,3510021400-3500065800,27
20,20,3500065800-3500065850,24
20,21,3500065800-3500065850,25
20,22,3500065800-3500065850,25
20,20,3500065850-3500062500,24
20,21,3500065850-3500062500,25
20,22,3500065850-3500062500,25
20,20,3500062500-3500062550,23
20,21,3500062500-3500062550,24
20,22,3500062500-3500062550,19
20,20,3500062550-3500007700,23
20,21,3500062550-3500007700,24
20,22,3500062550-3500007700,19
20,20,3500007700-3500062550,19
20,21,3500007700-3500062550,24
20,22,3500007700-3500062550,31
20,20,3500062550-3500062500,19
20,21,3500062550-3500062500,24
20,22,3500062550-3500062500,31
20,20,3500062500-3500065850,27
20,21,3500062500-3500065850,34
20,22,3500062500-3500065850,34
20,20,3500065850-3500065800,27
20,21,3500065850-3500065800,34
20,22,3500065850-3500065800,34
20,20,3500065800-3510021400,19
20,21,3500065800-3510021400,25
20,22,3500065800-3510021400,29
20,20,3510021400-3510021500,19
20,21,3510021400-3510021500,25
