date,time,road,volume
22,14,3510021500-3510021700,1274
22,15,3510021500-3510021700,1390
22,16,3510021500-3510021700,1529
22,17,3510021500-3510021700,1768
22,18,3510021500-3510021700,1682
22,19,3510021500-3510021700,1041
22,20,3510021500-3510021700,745
22,21,3510021500-3510021700,583
22,22,3510021500-3510021700,462
22,23,3510021500-3510021700,0
22,0,3510021250-3510021500,99
22,1,3510021250-3510021500,77
22,2,3510021250-3510021500,28
22,3,3510021250-3510021500,35
22,4,3510021250-3510021500,56
22,5,3510021250-3510021500,90
22,6,3510021250-3510021500,248
22,7,3510021250-3510021500,324
22,8,3510021250-3510021500,622
22,9,3510021250-3510021500,497
22,10,3510021250-3510021500,535
22,11,3510021250-3510021500,570
22,12,3510021250-3510021500,531
22,13,3510021250-3510021500,532
22,14,3510021250-3510021500,588
22,15,3510021250-3510021500,619
22,16,3510021250-3510021500,677
22,17,3510021250-3510021500,749
22,18,3510021250-3510021500,744
22,19,3510021250-3510021500,421
22,20,3510021250-3510021500,375
22,21,3510021250-3510021500,277
22,22,3510021250-3510021500,227
22,23,3510021250-3510021500,0
22,0,3510021500-3510021250,41
22,1,3510021500-3510021250,30
22,2,3510021500-3510021250,5
22,3,3510021500-3510021250,3
22,4,3510021500-3510021250,65
22,5,3510021500-3510021250,68
22,6,3510021500-3510021250,244
22,7,3510021500-3510021250,344
22,8,3510021500-3510021250,585
22,9,3510021500-3510021250,499
22,10,3510021500-3510021250,473
22,11,3510021500-3510021250,499
22,12,3510021500-3510021250,469
22,13,3510021500-3510021250,493
22,14,3510021500-3510021250,502
22,15,3510021500-3510021250,524
22,16,3510021500-3510021250,552
22,17,3510021500-3510021250,672
22,18,3510021500-3510021250,661
22,19,3510021500-3510021250,387
22,20,3510021500-3510021250,264
22,21,3510021500-3510021250,248
22,22,3510021500-3510021250,180
22,23,3510021500-3510021250,0
22,0,3510021750-3510334000,80
22,1,3510021750-3510334000,48
22,2,3510021750-3510334000,9
22,3,3510021750-3510334000,20
22,4,3510021750-3510334000,64
22,5,3510021750-3510334000,149
22,6,3510021750-3510334000,428
22,7,3510021750-3510334000,860
22,8,3510021750-3510334000,1301
22,9,3510021750-3510334000,924
22,10,3510021750-3510334000,866
22,11,3510021750-3510334000,878
22,12,3510021750-3510334000,863
22,13,3510021750-3510334000,895
22,14,3510021750-3510334000,1020
22,15,3510021750-3510334000,1142
22,16,3510021750-3510334000,1132
22,17,3510021750-3510334000,1289
22,18,3510021750-3510334000,1331
22,19,3510021750-3510334000,795
22,20,3510021750-3510334000,568
22,21,3510021750-3510334000,475
22,22,3510021750-3510334000,371
22,23,3510021750-3510334000,0
22,0,3510000450-3510000451,80
22,1,3510000450-3510000451,48
22,2,3510000450-3510000451,9
22,3,3510000450-3510000451,20
22,4,3510000450-3510000451,64
22,5,3510000450-3510000451,149
22,6,3510000450-3510000451,428
22,7,3510000450-3510000451,860
22,8,3510000450-3510000451,1301
22,9,3510000450-3510000451,924
22,10,3510000450-3510000451,866
22,11,3510000450-3510000451,878
22,12,3510000450-3510000451,863
22,13,3510000450-3510000451,895
22,14,3510000450-3510000451,1020
22,15,3510000450-3510000451,1142
22,16,3510000450-3510000451,1132
22,17,3510000450-3510000451,1289
22,18,3510000450-3510000451,1331
22,19,3510000450-3510000451,795
22,20,3510000450-3510000451,568
22,21,3510000450-3510000451,475
22,22,3510000450-3510000451,371
22,23,3510000450-3510000451,0
22,0,3510334000-3510021750,73
22,1,3510334000-3510021750,56
22,2,3510334000-3510021750,9
22,3,3510334000-3510021750,5
22,4,3510334000-3510021750,10
22,5,3510334000-3510021750,77
22,6,3510334000-3510021750,253
22,7,3510334000-3510021750,485
22,8,3510334000-3510021750,947
22,9,3510334000-3510021750,686
22,10,3510334000-3510021750,606
22,11,3510334000-3510021750,619
22,12,3510334000-3510021750,669
22,13,3510334000-3510021750,645
22,14,3510334000-3510021750,669
22,15,3510334000-3510021750,692
22,16,3510334000-3510021750,786
22,17,3510334000-3510021750,786
22,18,3510334000-3510021750,777
22,19,3510334000-3510021750,474
22,20,3510334000-3510021750,422
22,21,3510334000-3510021750,388
22,22,3510334000-3510021750,291
22,23,3510334000-3510021750,0
22,0,3510000251-3510000250,73
22,1,3510000251-3510000250,56
22,2,3510000251-3510000250,9
22,3,3510000251-3510000250,5
22,4,3510000251-3510000250,10
22,5,3510000251-3510000250,77
22,6,3510000251-3510000250,253
22,7,3510000251-3510000250,485
22,8,3510000251-3510000250,947
22,9,3510000251-3510000250,686
22,10,3510000251-3510000250,606
22,11,3510000251-3510000250,619
22,12,3510000251-3510000250,669
22,13,3510000251-3510000250,645
22,14,3510000251-3510000250,669
22,15,3510000251-3510000250,692
22,16,3510000251-3510000250,786
22,17,3510000251-3510000250,786
22,18,3510000251-3510000250,777
22,19,3510000251-3510000250,474
22,20,3510000251-3510000250,422
22,21,3510000251-3510000250,388
22,22,3510000251-3510000250,291
22,23,3510000251-3510000250,0
23,0,3500066400-3500007700,31
23,1,3500066400-3500007700,11
23,2,3500066400-3500007700,22
23,3,3500066400-3500007700,22
23,4,3500066400-3500007700,42
23,5,3500066400-3500007700,240
23,6,3500066400-3500007700,843
23,7,3500066400-3500007700,952
23,8,3500066400-3500007700,781
23,9,3500066400-3500007700,494
23,10,3500066400-3500007700,467
23,11,3500066400-3500007700,442
23,12,3500066400-3500007700,502
23,13,3500066400-3500007700,581
23,14,3500066400-3500007700,549
23,15,3500066400-3500007700,505
23,16,3500066400-3500007700,447
23,17,3500066400-3500007700,522
23,18,3500066400-3500007700,449
23,19,3500066400-3500007700,159
23,20,3500066400-3500007700,110
23,21,3500066400-3500007700,3
23,22,3500066400-3500007700,0
23,23,3500066400-3500007700,0
23,0,3500007700-3500066400,0
23,1,3500007700-3500066400,0
23,2,3500007700-3500066400,0
23,3,3500007700-3500066400,0
23,4,3500007700-3500066400,1
23,5,3500007700-3500066400,5
23,6,3500007700-3500066400,31
23,7,3500007700-3500066400,9
23,8,3500007700-3500066400,22
23,9,3500007700-3500066400,9
23,10,3500007700-3500066400,12
23,11,3500007700-3500066400,8
23,12,3500007700-3500066400,14
23,13,3500007700-3500066400,8
23,14,3500007700-3500066400,13
23,15,3500007700-3500066400,6
23,16,3500007700-3500066400,11
23,17,3500007700-3500066400,18
23,18,3500007700-3500066400,13
23,19,3500007700-3500066400,5
23,20,3500007700-3500066400,4
23,21,3500007700-3500066400,0
23,22,3500007700-3500066400,0
23,23,3500007700-3500066400,0
23,0,3500007350-3500007700,10
23,1,3500007350-3500007700,8
23,2,3500007350-3500007700,5
23,3,3500007350-3500007700,3
23,4,3500007350-3500007700,13
23,5,3500007350-3500007700,28
23,6,3500007350-3500007700,76
23,7,3500007350-3500007700,132
23,8,3500007350-3500007700,237
23,9,3500007350-3500007700,215
23,10,3500007350-3500007700,203
23,11,3500007350-3500007700,227
23,12,3500007350-3500007700,225
23,13,3500007350-3500007700,243
23,14,3500007350-3500007700,271
23,15,3500007350-3500007700,249
23,16,3500007350-3500007700,320
23,17,3500007350-3500007700,354
23,18,3500007350-3500007700,282
23,19,3500007350-3500007700,124
23,20,3500007350-3500007700,79
23,21,3500007350-3500007700,1
23,22,3500007350-3500007700,0
23,23,3500007350-3500007700,0
23,0,3500007700-3500007350,30
23,1,3500007700-3500007350,20
23,2,3500007700-3500007350,12
23,3,3500007700-3500007350,10
23,4,3500007700-3500007350,24
23,5,3500007700-3500007350,85
23,6,3500007700-3500007350,312
23,7,3500007700-3500007350,407
23,8,3500007700-3500007350,382
23,9,3500007700-3500007350,343
23,10,3500007700-3500007350,289
23,11,3500007700-3500007350,353
23,12,3500007700-3500007350,291
23,13,3500007700-3500007350,351
23,14,3500007700-3500007350,354
23,15,3500007700-3500007350,422
23,16,3500007700-3500007350,472
23,17,3500007700-3500007350,587
23,18,3500007700-3500007350,479
23,19,3500007700-3500007350,213
23,20,3500007700-3500007350,78
23,21,3500007700-3500007350,3
23,22,3500007700-3500007350,0
23,23,3500007700-3500007350,0
23,0,3500062550-3500007700,14
23,1,3500062550-3500007700,8
23,2,3500062550-3500007700,6
23,3,3500062550-3500007700,4
23,4,3500062550-3500007700,6
23,5,3500062550-3500007700,83
23,6,3500062550-3500007700,225
23,7,3500062550-3500007700,148
23,8,3500062550-3500007700,142
23,9,3500062550-3500007700,134
23,10,3500062550-3500007700,130
23,11,3500062550-3500007700,142
23,12,3500062550-3500007700,143
23,13,3500062550-3500007700,145
23,14,3500062550-3500007700,138
23,15,3500062550-3500007700,122
23,16,3500062550-3500007700,116
23,17,3500062550-3500007700,121
23,18,3500062550-3500007700,101
23,19,3500062550-3500007700,29
23,20,3500062550-3500007700,20
23,21,3500062550-3500007700,0
23,22,3500062550-3500007700,0
23,23,3500062550-3500007700,0
23,0,3500007700-3500062550,66
23,1,3500007700-3500062550,67
23,2,3500007700-3500062550,48
23,3,3500007700-3500062550,33
23,4,3500007700-3500062550,42
23,5,3500007700-3500062550,103
23,6,3500007700-3500062550,258
23,7,3500007700-3500062550,575
23,8,3500007700-3500062550,687
23,9,3500007700-3500062550,581
23,10,3500007700-3500062550,538
23,11,3500007700-3500062550,598
23,12,3500007700-3500062550,506
23,13,3500007700-3500062550,619
23,14,3500007700-3500062550,677
23,15,3500007700-3500062550,785
23,16,3500007700-3500062550,975
23,17,3500007700-3500062550,1251
23,18,3500007700-3500062550,1122
23,19,3500007700-3500062550,696
23,20,3500007700-3500062550,384
23,21,3500007700-3500062550,33
23,22,3500007700-3500062550,0
23,23,3500007700-3500062550,0
23,0,3500007700-3500081900,17
23,1,3500007700-3500081900,11
23,2,3500007700-3500081900,18
23,3,3500007700-3500081900,9
23,4,3500007700-3500081900,13
23,5,3500007700-3500081900,117
23,6,3500007700-3500081900,430
23,7,3500007700-3500081900,340
23,8,3500007700-3500081900,276
23,9,3500007700-3500081900,185
23,10,3500007700-3500081900,190
23,11,3500007700-3500081900,189
23,12,3500007700-3500081900,217
23,13,3500007700-3500081900,198
23,14,3500007700-3500081900,208
23,15,3500007700-3500081900,193
23,16,3500007700-3500081900,196
23,17,3500007700-3500081900,182
23,18,3500007700-3500081900,186
23,19,3500007700-3500081900,46
23,20,3500007700-3500081900,21
23,21,3500007700-3500081900,0
23,22,3500007700-3500081900,0
23,23,3500007700-3500081900,0
23,0,3500007700-3500056400,17
23,1,3500007700-3500056400,11
23,2,3500007700-3500056400,18
23,3,3500007700-3500056400,9
23,4,3500007700-3500056400,13
23,5,3500007700-3500056400,117
23,6,3500007700-3500056400,430
23,7,3500007700-3500056400,340
23,8,3500007700-3500056400,276
23,9,3500007700-3500056400,185
23,10,3500007700-3500056400,190
23,11,3500007700-3500056400,189
23,12,3500007700-3500056400,217
23,13,3500007700-3500056400,198
23,14,3500007700-3500056400,208
23,15,3500007700-3500056400,193
23,16,3500007700-3500056400,196
23,17,3500007700-3500056400,182
23,18,3500007700-3500056400,186
23,19,3500007700-3500056400,46
23,20,3500007700-3500056400,21
23,21,3500007700-3500056400,0
23,22,3500007700-3500056400,0
23,23,3500007700-3500056400,0
23,0,3510021700-3510021500,167
23,1,3510021700-3510021500,115
23,2,3510021700-3510021500,57
23,3,3510021700-3510021500,60
23,4,3510021700-3510021500,118
23,5,3510021700-3510021500,550
23,6,3510021700-3510021500,1362
23,7,3510021700-3510021500,1426
23,8,3510021700-3510021500,1998
23,9,3510021700-3510021500,1388
23,10,3510021700-3510021500,1291
23,11,3510021700-3510021500,1153
23,12,3510021700-3510021500,1159
23,13,3510021700-3510021500,1243
23,14,3510021700-3510021500,1357
23,15,3510021700-3510021500,1241
23,16,3510021700-3510021500,1247
23,17,3510021700-3510021500,1387
23,18,3510021700-3510021500,1172
23,19,3510021700-3510021500,708
23,20,3510021700-3510021500,422
23,21,3510021700-3510021500,360
23,22,3510021700-3510021500,332
23,23,3510021700-3510021500,0
23,0,3510021500-3510021700,158
23,1,3510021500-3510021700,107
23,2,3510021500-3510021700,95
23,3,3510021500-3510021700,64
23,4,3510021500-3510021700,70
23,5,3510021500-3510021700,230
23,6,3510021500-3510021700,637
23,7,3510021500-3510021700,943
23,8,3510021500-3510021700,1188
23,9,3510021500-3510021700,959
23,10,3510021500-3510021700,1047
23,11,3510021500-3510021700,1032
23,12,3510021500-3510021700,1056
23,13,3510021500-3510021700,1133
23,14,3510021500-3510021700,1166
23,15,3510021500-3510021700,1333
23,16,3510021500-3510021700,1519
23,17,3510021500-3510021700,1716
23,18,3510021500-3510021700,1646
23,19,3510021500-3510021700,999
23,20,3510021500-3510021700,655
23,21,3510021500-3510021700,448
23,22,3510021500-3510021700,245
23,23,3510021500-3510021700,0
23,0,3510021250-3510021500,143
23,1,3510021250-3510021500,110
23,2,3510021250-3510021500,97
23,3,3510021250-3510021500,78
23,4,3510021250-3510021500,67
23,5,3510021250-3510021500,112
23,6,3510021250-3510021500,241
23,7,3510021250-3510021500,366
23,8,3510021250-3510021500,677
23,9,3510021250-3510021500,507
23,10,3510021250-3510021500,515
23,11,3510021250-3510021500,550
23,12,3510021250-3510021500,496
23,13,3510021250-3510021500,542
23,14,3510021250-3510021500,571
23,15,3510021250-3510021500,644
23,16,3510021250-3510021500,657
23,17,3510021250-3510021500,714
23,18,3510021250-3510021500,686
23,19,3510021250-3510021500,380
23,20,3510021250-3510021500,289
23,21,3510021250-3510021500,214
23,22,3510021250-3510021500,111
23,23,3510021250-3510021500,0
23,0,3510021500-3510021250,78
23,1,3510021500-3510021250,72
23,2,3510021500-3510021250,39
23,3,3510021500-3510021250,41
23,4,3510021500-3510021250,58
23,5,3510021500-3510021250,86
23,6,3510021500-3510021250,242
23,7,3510021500-3510021250,344
23,8,3510021500-3510021250,659
23,9,3510021500-3510021250,524
23,10,3510021500-3510021250,474
23,11,3510021500-3510021250,494
23,12,3510021500-3510021250,450
23,13,3510021500-3510021250,457
23,14,3510021500-3510021250,535
23,15,3510021500-3510021250,521
23,16,3510021500-3510021250,553
23,17,3510021500-3510021250,663
23,18,3510021500-3510021250,617
23,19,3510021500-3510021250,313
23,20,3510021500-3510021250,218
23,21,3510021500-3510021250,154
23,22,3510021500-3510021250,84
23,23,3510021500-3510021250,0
23,0,3510021750-3510334000,132
23,1,3510021750-3510334000,90
23,2,3510021750-3510334000,54
23,3,3510021750-3510334000,39
23,4,3510021750-3510334000,64
23,5,3510021750-3510334000,162
23,6,3510021750-3510334000,426
23,7,3510021750-3510334000,861
23,8,3510021750-3510334000,1302
23,9,3510021750-3510334000,929
23,10,3510021750-3510334000,851
23,11,3510021750-3510334000,870
23,12,3510021750-3510334000,915
23,13,3510021750-3510334000,994
23,14,3510021750-3510334000,950
23,15,3510021750-3510334000,1015
23,16,3510021750-3510334000,1177
23,17,3510021750-3510334000,1249
23,18,3510021750-3510334000,1263
23,19,3510021750-3510334000,761
23,20,3510021750-3510334000,622
23,21,3510021750-3510334000,494
23,22,3510021750-3510334000,353
23,23,3510021750-3510334000,0
23,0,3510000450-3510000451,132
23,1,3510000450-3510000451,90
23,2,3510000450-3510000451,54
23,3,3510000450-3510000451,39
23,4,3510000450-3510000451,64
23,5,3510000450-3510000451,162
23,6,3510000450-3510000451,426
23,7,3510000450-3510000451,861
23,8,3510000450-3510000451,1302
23,9,3510000450-3510000451,929
23,10,3510000450-3510000451,851
23,11,3510000450-3510000451,870
23,12,3510000450-3510000451,915
23,13,3510000450-3510000451,994
23,14,3510000450-3510000451,950
23,15,3510000450-3510000451,1015
23,16,3510000450-3510000451,1177
23,17,3510000450-3510000451,1249
23,18,3510000450-3510000451,1263
23,19,3510000450-3510000451,761
23,20,3510000450-3510000451,622
23,21,3510000450-3510000451,494
23,22,3510000450-3510000451,353
23,23,3510000450-3510000451,0
23,0,3510334000-3510021750,128
23,1,3510334000-3510021750,75
23,2,3510334000-3510021750,39
23,3,3510334000-3510021750,20
23,4,3510334000-3510021750,45
23,5,3510334000-3510021750,116
23,6,3510334000-3510021750,283
23,7,3510334000-3510021750,473
23,8,3510334000-3510021750,936
23,9,3510334000-3510021750,657
23,10,3510334000-3510021750,559
23,11,3510334000-3510021750,611
23,12,3510334000-3510021750,608
23,13,3510334000-3510021750,638
23,14,3510334000-3510021750,687
23,15,3510334000-3510021750,697
23,16,3510334000-3510021750,756
23,17,3510334000-3510021750,773
23,18,3510334000-3510021750,774
23,19,3510334000-3510021750,448
23,20,3510334000-3510021750,354
23,21,3510334000-3510021750,380
23,22,3510334000-3510021750,267
23,23,3510334000-3510021750,0
23,0,3510000251-3510000250,128
23,1,3510000251-3510000250,75
23,2,3510000251-3510000250,39
23,3,3510000251-3510000250,20
23,4,3510000251-3510000250,45
23,5,3510000251-3510000250,116
23,6,3510000251-3510000250,283
23,7,3510000251-3510000250,473
23,8,3510000251-3510000250,936
23,9,3510000251-3510000250,657
23,10,3510000251-3510000250,559
23,11,3510000251-3510000250,611
23,12,3510000251-3510000250,608
23,13,3510000251-3510000250,638
23,14,3510000251-3510000250,687
23,15,3510000251-3510000250,697
23,16,3510000251-3510000250,756
23,17,3510000251-3510000250,773
23,18,3510000251-3510000250,774
23,19,3510000251-3510000250,448
23,20,3510000251-3510000250,354
23,21,3510000251-3510000250,380
23,22,3510000251-3510000250,267
23,23,3510000251-3510000250,0
24,0,3500066400-3500007700,0
24,1,3500066400-3500007700,0
24,2,3500066400-3500007700,0
24,3,3500066400-3500007700,0
24,4,3500066400-3500007700,0
24,5,3500066400-3500007700,0
24,6,3500066400-3500007700,0
24,7,3500066400-3500007700,0
24,8,3500066400-3500007700,289
24,9,3500066400-3500007700,699
24,10,3500066400-3500007700,497
24,11,3500066400-3500007700,126
24,12,3500066400-3500007700,0
24,13,3500066400-3500007700,0
24,14,3500066400-3500007700,0
24,15,3500066400-3500007700,0
24,16,3500066400-3500007700,0
24,17,3500066400-3500007700,0
24,18,3500066400-3500007700,0
24,19,3500066400-3500007700,0
24,20,3500066400-3500007700,0
24,21,3500066400-3500007700,0
24,22,3500066400-3500007700,0
24,23,3500066400-3500007700,0
24,0,3500007700-3500066400,0
24,1,3500007700-3500066400,0
24,2,3500007700-3500066400,0
24,3,3500007700-3500066400,0
24,4,3500007700-3500066400,0
24,5,3500007700-3500066400,0
24,6,3500007700-3500066400,0
24,7,3500007700-3500066400,0
24,8,3500007700-3500066400,1
24,9,3500007700-3500066400,11
24,10,3500007700-3500066400,11
24,11,3500007700-3500066400,1
24,12,3500007700-3500066400,0
24,13,3500007700-3500066400,0
24,14,3500007700-3500066400,0
24,15,3500007700-3500066400,0
24,16,3500007700-3500066400,0
24,17,3500007700-3500066400,0
24,18,3500007700-3500066400,0
24,19,3500007700-3500066400,0
24,20,3500007700-3500066400,0
24,21,3500007700-3500066400,0
24,22,3500007700-3500066400,0
24,23,3500007700-3500066400,0
24,0,3500007350-3500007700,0
24,1,3500007350-3500007700,0
24,2,3500007350-3500007700,0
24,3,3500007350-3500007700,0
24,4,3500007350-3500007700,0
24,5,3500007350-3500007700,0
24,6,3500007350-3500007700,0
24,7,3500007350-3500007700,0
24,8,3500007350-3500007700,109
24,9,3500007350-3500007700,212
24,10,3500007350-3500007700,209
24,11,3500007350-3500007700,67
24,12,3500007350-3500007700,0
24,13,3500007350-3500007700,0
24,14,3500007350-3500007700,0
24,15,3500007350-3500007700,0
24,16,3500007350-3500007700,0
24,17,3500007350-3500007700,0
24,18,3500007350-3500007700,0
24,19,3500007350-3500007700,0
24,20,3500007350-3500007700,0
24,21,3500007350-3500007700,0
24,22,3500007350-3500007700,0
24,23,3500007350-3500007700,0
24,0,3500007700-3500007350,0
24,1,3500007700-3500007350,0
24,2,3500007700-3500007350,0
24,3,3500007700-3500007350,0
24,4,3500007700-3500007350,0
24,5,3500007700-3500007350,0
24,6,3500007700-3500007350,0
24,7,3500007700-3500007350,0
24,8,3500007700-3500007350,120
24,9,3500007700-3500007350,259
24,10,3500007700-3500007350,231
24,11,3500007700-3500007350,63
24,12,3500007700-3500007350,0
24,13,3500007700-3500007350,0
24,14,3500007700-3500007350,0
24,15,3500007700-3500007350,0
24,16,3500007700-3500007350,0
24,17,3500007700-3500007350,0
24,18,3500007700-3500007350,0
24,19,3500007700-3500007350,0
24,20,3500007700-3500007350,0
24,21,3500007700-3500007350,0
24,22,3500007700-3500007350,0
24,23,3500007700-3500007350,0
24,0,3500062550-3500007700,0
24,1,3500062550-3500007700,0
24,2,3500062550-3500007700,0
24,3,3500062550-3500007700,0
24,4,3500062550-3500007700,0
24,5,3500062550-3500007700,0
24,6,3500062550-3500007700,0
24,7,3500062550-3500007700,0
24,8,3500062550-3500007700,58
24,9,3500062550-3500007700,144
24,10,3500062550-3500007700,124
24,11,3500062550-3500007700,40
24,12,3500062550-3500007700,0
24,13,3500062550-3500007700,0
24,14,3500062550-3500007700,0
24,15,3500062550-3500007700,0
24,16,3500062550-3500007700,0
24,17,3500062550-3500007700,0
24,18,3500062550-3500007700,0
24,19,3500062550-3500007700,0
24,20,3500062550-3500007700,0
24,21,3500062550-3500007700,0
24,22,3500062550-3500007700,0
24,23,3500062550-3500007700,0
24,0,3500007700-3500062550,0
24,1,3500007700-3500062550,0
24,2,3500007700-3500062550,0
24,3,3500007700-3500062550,0
24,4,3500007700-3500062550,0
24,5,3500007700-3500062550,0
24,6,3500007700-3500062550,0
24,7,3500007700-3500062550,0
24,8,3500007700-3500062550,242
24,9,3500007700-3500062550,571
24,10,3500007700-3500062550,557
24,11,3500007700-3500062550,183
24,12,3500007700-3500062550,0
24,13,3500007700-3500062550,0
24,14,3500007700-3500062550,0
24,15,3500007700-3500062550,0
24,16,3500007700-3500062550,0
24,17,3500007700-3500062550,0
24,18,3500007700-3500062550,0
24,19,3500007700-3500062550,0
24,20,3500007700-3500062550,0
24,21,3500007700-3500062550,0
24,22,3500007700-3500062550,0
24,23,3500007700-3500062550,0
24,0,3500007700-3500081900,0
24,1,3500007700-3500081900,0
24,2,3500007700-3500081900,0
24,3,3500007700-3500081900,0
24,4,3500007700-3500081900,0
24,5,3500007700-3500081900,0
24,6,3500007700-3500081900,0
24,7,3500007700-3500081900,0
24,8,3500007700-3500081900,47
24,9,3500007700-3500081900,126
24,10,3500007700-3500081900,108
24,11,3500007700-3500081900,32
24,12,3500007700-3500081900,0
24,13,3500007700-3500081900,0
24,14,3500007700-3500081900,0
24,15,3500007700-3500081900,0
24,16,3500007700-3500081900,0
24,17,3500007700-3500081900,0
24,18,3500007700-3500081900,0
24,19,3500007700-3500081900,0
24,20,3500007700-3500081900,0
24,21,3500007700-3500081900,0
24,22,3500007700-3500081900,0
24,23,3500007700-3500081900,0
24,0,3500007700-3500056400,0
24,1,3500007700-3500056400,0
24,2,3500007700-3500056400,0
24,3,3500007700-3500056400,0
24,4,3500007700-3500056400,0
24,5,3500007700-3500056400,0
24,6,3500007700-3500056400,0
24,7,3500007700-3500056400,0
24,8,3500007700-3500056400,47
24,9,3500007700-3500056400,126
24,10,3500007700-3500056400,108
24,11,3500007700-3500056400,32
24,12,3500007700-3500056400,0
24,13,3500007700-3500056400,0
24,14,3500007700-3500056400,0
24,15,3500007700-3500056400,0
24,16,3500007700-3500056400,0
24,17,3500007700-3500056400,0
24,18,3500007700-3500056400,0
24,19,3500007700-3500056400,0
24,20,3500007700-3500056400,0
24,21,3500007700-3500056400,0
24,22,3500007700-3500056400,0
24,23,3500007700-3500056400,0
24,0,3510021700-3510021500,63
24,1,3510021700-3510021500,115
24,2,3510021700-3510021500,72
24,3,3510021700-3510021500,67
24,4,3510021700-3510021500,118
24,5,3510021700-3510021500,543
24,6,3510021700-3510021500,1291
24,7,3510021700-3510021500,1387
24,8,3510021700-3510021500,1862
24,9,3510021700-3510021500,1383
24,10,3510021700-3510021500,1260
24,11,3510021700-3510021500,1201
24,12,3510021700-3510021500,1088
24,13,3510021700-3510021500,1262
24,14,3510021700-3510021500,1208
24,15,3510021700-3510021500,1222
24,16,3510021700-3510021500,1315
24,17,3510021700-3510021500,1433
24,18,3510021700-3510021500,1243
24,19,3510021700-3510021500,761
24,20,3510021700-3510021500,577
24,21,3510021700-3510021500,635
24,22,3510021700-3510021500,474
24,23,3510021700-3510021500,0
24,0,3510021500-3510021700,122
24,1,3510021500-3510021700,74
24,2,3510021500-3510021700,71
24,3,3510021500-3510021700,43
24,4,3510021500-3510021700,56
24,5,3510021500-3510021700,215
24,6,3510021500-3510021700,650
24,7,3510021500-3510021700,927
24,8,3510021500-3510021700,1103
24,9,3510021500-3510021700,981
24,10,3510021500-3510021700,1062
24,11,3510021500-3510021700,1100
24,12,3510021500-3510021700,1073
24,13,3510021500-3510021700,1127
24,14,3510021500-3510021700,1103
24,15,3510021500-3510021700,1258
24,16,3510021500-3510021700,1369
24,17,3510021500-3510021700,1619
24,18,3510021500-3510021700,1640
24,19,3510021500-3510021700,1102
24,20,3510021500-3510021700,797
24,21,3510021500-3510021700,649
24,22,3510021500-3510021700,456
24,23,3510021500-3510021700,0
24,0,3510021250-3510021500,98
24,1,3510021250-3510021500,98
24,2,3510021250-3510021500,97
24,3,3510021250-3510021500,78
24,4,3510021250-3510021500,78
24,5,3510021250-3510021500,125
24,6,3510021250-3510021500,231
24,7,3510021250-3510021500,365
24,8,3510021250-3510021500,619
24,9,3510021250-3510021500,526
24,10,3510021250-3510021500,539
24,11,3510021250-3510021500,562
24,12,3510021250-3510021500,503
24,13,3510021250-3510021500,545
24,14,3510021250-3510021500,566
24,15,3510021250-3510021500,611
24,16,3510021250-3510021500,661
24,17,3510021250-3510021500,685
24,18,3510021250-3510021500,654
24,19,3510021250-3510021500,428
24,20,3510021250-3510021500,341
24,21,3510021250-3510021500,287
24,22,3510021250-3510021500,228
24,23,3510021250-3510021500,0
24,0,3510021500-3510021250,34
24,1,3510021500-3510021250,67
24,2,3510021500-3510021250,59
24,3,3510021500-3510021250,50
24,4,3510021500-3510021250,66
24,5,3510021500-3510021250,102
24,6,3510021500-3510021250,223
24,7,3510021500-3510021250,353
24,8,3510021500-3510021250,554
24,9,3510021500-3510021250,510
24,10,3510021500-3510021250,483
24,11,3510021500-3510021250,530
24,12,3510021500-3510021250,464
24,13,3510021500-3510021250,527
24,14,3510021500-3510021250,491
24,15,3510021500-3510021250,521
24,16,3510021500-3510021250,556
24,17,3510021500-3510021250,641
24,18,3510021500-3510021250,593
24,19,3510021500-3510021250,371
24,20,3510021500-3510021250,268
24,21,3510021500-3510021250,283
24,22,3510021500-3510021250,197
24,23,3510021500-3510021250,0
24,0,3510021750-3510334000,127
24,1,3510021750-3510334000,61
24,2,3510021750-3510334000,40
24,3,3510021750-3510334000,33
24,4,3510021750-3510334000,62
24,5,3510021750-3510334000,172
24,6,3510021750-3510334000,412
24,7,3510021750-3510334000,808
24,8,3510021750-3510334000,1312
24,9,3510021750-3510334000,936
24,10,3510021750-3510334000,860
24,11,3510021750-3510334000,922
24,12,3510021750-3510334000,898
24,13,3510021750-3510334000,1022
24,14,3510021750-3510334000,918
24,15,3510021750-3510334000,1005
24,16,3510021750-3510334000,1091
24,17,3510021750-3510334000,1110
24,18,3510021750-3510334000,1270
24,19,3510021750-3510334000,801
24,20,3510021750-3510334000,618
24,21,3510021750-3510334000,534
24,22,3510021750-3510334000,395
24,23,3510021750-3510334000,0
24,0,3510000450-3510000451,127
24,1,3510000450-3510000451,61
24,2,3510000450-3510000451,40
24,3,3510000450-3510000451,33
24,4,3510000450-3510000451,62
24,5,3510000450-3510000451,172
24,6,3510000450-3510000451,412
24,7,3510000450-3510000451,808
24,8,3510000450-3510000451,1312
24,9,3510000450-3510000451,936
24,10,3510000450-3510000451,860
24,11,3510000450-3510000451,922
24,12,3510000450-3510000451,898
24,13,3510000450-3510000451,1022
24,14,3510000450-3510000451,918
24,15,3510000450-3510000451,1005
24,16,3510000450-3510000451,1091
24,17,3510000450-3510000451,1110
