road,year,month,day,interval,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
포스코대로,2023,4,16,시외버스터미널방면 > 5호광장,114,119,87,64,59,112,253,331,624,508,490,575,566,551,625,688,676,683,723,397,374,332,247,0
포스코대로,2023,4,16,5호광장 > 시외버스터미널방면,76,74,47,33,79,91,221,310,529,472,456,525,535,597,608,582,583,679,730,381,344,338,219,0
포스코대로,2023,4,16,방장산터널 > 이동농협사거리,108,65,54,40,70,162,421,834,1196,939,873,853,890,892,821,890,980,1074,1295,788,589,472,373,0
포스코대로,2023,4,16,이동농협사거리 > 방장산터널,107,69,41,21,52,98,260,445,905,617,523,616,616,623,642,616,707,810,773,494,417,404,319,0
포스코대로,2023,4,16,제철고 > 이동사거리,46,44,15,3,36,191,528,556,780,567,493,524,499,475,449,483,522,497,613,249,182,177,117,0
포스코대로,2023,4,16,이동사거리 > 제철고,20,12,5,3,14,38,53,194,181,111,117,114,121,109,103,142,186,270,320,287,174,148,116,0
포스코대로,2023,4,16,S병원 > 이동사거리,63,36,20,28,51,174,557,807,1251,844,764,768,784,838,742,768,893,898,848,573,490,435,314,0
포스코대로,2023,4,16,이동사거리 > S병원,63,31,20,20,58,135,423,595,778,633,623,652,755,543,584,668,813,1048,1172,657,432,458,312,0
포스코대로,2023,4,16,중앙하이츠 > 이동사거리,65,36,26,16,59,142,372,716,939,728,681,700,723,656,681,781,936,1272,1388,974,635,587,374,0
포스코대로,2023,4,16,이동사거리 > 중앙하이츠,85,51,27,29,61,327,962,1078,1477,1017,860,816,886,895,786,807,963,973,1037,664,571,501,386,0
포스코대로,2023,4,17,포스코본사 > 현대제철,270,221,169,150,173,390,1108,1559,1913,1611,1430,1396,1403,1805,1852,2067,2427,2619,2655,1662,1072,876,606,0
포스코대로,2023,4,17,현대제철 > 포스코본사,220,154,150,118,183,850,2204,2092,1862,1381,1351,1251,1335,1379,1405,1388,1466,1652,1627,1020,805,820,627,0
포스코대로,2023,4,17,포항운하관 > 형산오거리,43,28,30,31,52,194,379,362,353,288,273,283,359,396,335,355,309,372,321,177,185,152,153,0
포스코대로,2023,4,17,형산오거리 > 포항운하관,0,1,0,0,3,5,35,16,29,15,12,20,11,11,10,8,10,12,6,4,14,2,3,0
포스코대로,2023,4,17,남구청 > 형산오거리,5,3,2,3,5,18,95,119,176,182,189,248,244,271,291,271,318,374,332,120,60,47,27,0
포스코대로,2023,4,17,형산오거리 > 남구청,26,20,10,18,23,114,320,377,373,376,338,359,348,425,437,498,579,660,610,256,133,148,95,0
포스코대로,2023,4,17,KT포항지사 > 형산오거리,8,3,4,3,8,110,196,131,138,175,154,145,141,136,105,119,87,124,83,53,35,40,39,0
포스코대로,2023,4,17,형산오거리 > KT포항지사,84,62,51,27,34,99,281,520,649,597,512,500,406,627,688,778,953,1253,1214,711,431,354,237,0
포스코대로,2023,4,17,형산오거리 > 포스코1문,20,10,11,8,19,158,240,148,137,176,177,166,200,222,184,214,166,214,193,82,59,69,65,0
포스코대로,2023,4,17,등외과사거리 > 오거리,0,1,0,0,4,6,36,18,31,20,13,21,13,13,14,11,13,14,9,4,16,2,3,0
포스코대로,2023,4,17,오거리 > 등외과사거리,73,46,33,34,34,82,243,275,409,413,403,491,516,599,618,576,749,954,881,318,169,149,113,0
포스코대로,2023,4,17,여성병원 > 5호광장,165,130,89,73,162,563,1343,1371,1807,1378,1216,1161,1108,1247,1306,1223,1290,1402,1276,819,620,607,479,0
포스코대로,2023,4,17,5호광장 > 여성병원,149,112,94,64,63,210,704,879,983,899,916,914,938,1080,1149,1286,1442,1725,1572,987,673,599,449,0
포스코대로,2023,4,17,시외버스터미널방면 > 5호광장,160,155,94,72,67,103,277,365,580,508,508,606,589,645,653,647,636,785,688,416,351,310,252,0
포스코대로,2023,4,17,5호광장 > 시외버스터미널방면,123,100,63,42,88,78,251,305,518,459,511,661,602,679,665,594,582,742,723,409,311,285,220,0
포스코대로,2023,4,17,방장산터널 > 이동농협사거리,112,75,67,45,65,163,462,866,1199,887,837,852,861,992,940,1143,1172,1276,1326,747,602,494,376,0
포스코대로,2023,4,17,이동농협사거리 > 방장산터널,112,82,52,40,59,133,273,437,884,597,563,627,597,588,673,731,762,807,763,536,399,493,287,0
포스코대로,2023,4,17,제철고 > 이동사거리,33,24,8,11,24,187,571,504,739,525,430,524,430,437,568,616,726,718,687,328,193,185,140,0
포스코대로,2023,4,17,이동사거리 > 제철고,21,14,8,9,24,31,66,194,182,134,116,120,135,120,132,211,186,273,356,286,176,137,115,0
포스코대로,2023,4,17,S병원 > 이동사거리,78,53,30,34,46,184,545,812,1229,895,731,828,795,810,792,859,893,889,855,591,471,470,268,0
포스코대로,2023,4,17,이동사거리 > S병원,83,46,33,27,70,153,444,717,916,808,750,723,668,792,907,1000,1075,1295,1340,621,457,483,305,0
포스코대로,2023,4,17,중앙하이츠 > 이동사거리,86,50,35,32,84,141,393,761,936,787,695,707,731,764,846,1024,1005,1380,1505,907,654,575,354,0
포스코대로,2023,4,17,이동사거리 > 중앙하이츠,117,57,41,45,56,332,993,1066,1516,1011,788,890,923,887,911,958,1008,1071,1048,666,539,530,338,0
포스코대로,2023,4,18,포스코본사 > 현대제철,273,175,151,126,159,384,1078,1601,1897,1508,1293,1346,1224,1550,1631,1761,2341,2509,2600,1691,1039,923,690,0
포스코대로,2023,4,18,현대제철 > 포스코본사,214,162,124,115,168,825,2250,2298,1837,1330,1327,1172,1116,1090,1165,1164,1279,1681,1482,947,821,828,631,0
포스코대로,2023,4,18,포항운하관 > 형산오거리,26,21,18,24,35,169,461,477,270,213,231,222,292,297,283,254,293,285,286,192,145,148,103,0
포스코대로,2023,4,18,형산오거리 > 포항운하관,0,0,0,0,2,7,28,18,27,14,11,15,9,10,5,11,9,11,9,8,8,1,0,0
포스코대로,2023,4,18,남구청 > 형산오거리,9,5,5,7,12,36,82,99,201,154,161,210,257,208,214,233,268,347,337,109,56,48,26,0
포스코대로,2023,4,18,형산오거리 > 남구청,25,13,12,6,11,84,156,215,289,268,265,276,230,252,254,291,400,525,483,214,77,99,69,0
포스코대로,2023,4,18,KT포항지사 > 형산오거리,5,5,2,7,10,86,214,167,119,150,142,144,153,85,78,79,72,43,70,41,38,36,37,0
포스코대로,2023,4,18,형산오거리 > KT포항지사,99,63,40,27,31,101,294,538,659,559,459,492,380,562,618,649,850,1195,1179,684,402,358,303,0
포스코대로,2023,4,18,형산오거리 > 포스코1문,23,14,16,20,26,208,511,444,282,248,292,272,327,275,251,236,238,233,263,141,149,143,123,0
포스코대로,2023,4,18,등외과사거리 > 오거리,0,0,0,0,2,8,29,18,29,21,12,17,10,13,6,12,10,13,11,9,8,1,0,0
포스코대로,2023,4,18,오거리 > 등외과사거리,61,41,41,40,49,98,224,276,408,329,388,461,537,460,461,530,677,842,855,307,181,156,105,0
포스코대로,2023,4,18,여성병원 > 5호광장,175,132,94,75,145,526,1340,1393,1771,1331,1215,1170,1156,1258,1280,1210,1198,1398,1257,827,622,645,467,0
포스코대로,2023,4,18,5호광장 > 여성병원,131,115,78,70,58,211,683,881,1019,828,811,860,940,1044,1120,1158,1269,1499,1547,943,720,576,464,0
포스코대로,2023,4,18,시외버스터미널방면 > 5호광장,134,163,96,83,70,120,269,368,608,516,502,589,575,587,630,691,641,714,708,384,378,301,224,0
포스코대로,2023,4,18,5호광장 > 시외버스터미널방면,100,100,67,56,79,101,255,332,531,482,497,640,565,607,665,662,576,760,674,424,337,294,195,0
포스코대로,2023,4,18,방장산터널 > 이동농협사거리,115,96,57,48,69,182,489,831,1174,860,829,862,844,929,915,954,1038,1209,1278,746,634,477,339,0
포스코대로,2023,4,18,이동농협사거리 > 방장산터널,96,87,38,41,61,126,275,442,892,624,542,637,574,601,619,659,700,795,763,505,466,479,334,0
포스코대로,2023,4,18,제철고 > 이동사거리,37,29,12,6,26,196,522,434,681,453,346,423,437,365,390,530,559,632,716,308,234,221,143,0
포스코대로,2023,4,18,이동사거리 > 제철고,23,10,7,5,15,38,63,209,183,115,122,142,102,104,125,137,206,266,338,257,163,145,96,0
포스코대로,2023,4,18,S병원 > 이동사거리,69,45,32,42,48,199,573,831,1247,884,794,795,813,837,743,856,862,918,844,551,504,401,287,0
포스코대로,2023,4,18,이동사거리 > S병원,81,50,36,30,61,135,424,633,884,852,682,657,628,647,654,897,967,1197,1268,653,485,458,346,0
포스코대로,2023,4,18,중앙하이츠 > 이동사거리,78,44,35,28,65,143,397,739,921,810,680,680,588,663,683,869,1014,1328,1446,876,645,551,353,0
포스코대로,2023,4,18,이동사거리 > 중앙하이츠,96,57,39,41,61,361,997,1059,1507,972,839,802,909,901,792,921,960,1033,1022,607,578,488,341,0
포스코대로,2023,4,19,포스코본사 > 현대제철,232,225,164,129,181,394,1037,1582,1919,1461,1302,1369,1382,1703,1662,1826,2614,2456,2338,1554,1061,895,621,0
포스코대로,2023,4,19,현대제철 > 포스코본사,227,175,139,124,168,831,2123,2012,1656,1304,1267,1135,1131,1230,1127,1169,1347,1654,1598,1091,882,858,678,0
포스코대로,2023,4,19,포항운하관 > 형산오거리,13,17,16,15,18,76,141,185,115,99,75,105,108,122,124,96,108,143,134,77,62,66,76,0
포스코대로,2023,4,19,형산오거리 > 포항운하관,0,0,0,0,2,5,28,18,29,19,17,11,8,4,4,7,8,9,13,5,13,2,1,0
포스코대로,2023,4,19,남구청 > 형산오거리,15,4,5,3,9,24,69,89,152,121,154,228,246,280,266,207,279,396,348,145,67,61,39,0
포스코대로,2023,4,19,형산오거리 > 남구청,24,26,36,12,31,127,256,329,345,347,296,318,268,366,348,302,503,688,524,228,119,136,88,0
포스코대로,2023,4,19,KT포항지사 > 형산오거리,14,10,3,7,10,81,183,112,110,128,125,142,136,128,87,53,61,106,111,47,37,48,38,0
포스코대로,2023,4,19,형산오거리 > KT포항지사,103,77,48,25,46,96,272,521,621,559,479,519,485,612,675,695,967,1263,1026,663,359,331,275,0
포스코대로,2023,4,19,형산오거리 > 포스코1문,54,43,15,33,39,182,339,278,243,237,246,338,357,388,368,284,341,425,475,203,191,177,162,0
포스코대로,2023,4,19,등외과사거리 > 오거리,0,0,0,0,2,5,28,18,34,23,19,11,9,8,6,11,13,11,16,6,15,2,1,0
포스코대로,2023,4,19,오거리 > 등외과사거리,68,47,43,42,44,104,207,234,324,236,329,499,547,584,556,494,640,1023,844,334,195,186,125,0
포스코대로,2023,4,19,여성병원 > 5호광장,193,138,107,88,146,537,1259,1401,1726,1254,1182,1138,1144,1134,1245,1290,1288,1363,1339,895,670,634,542,0
포스코대로,2023,4,19,5호광장 > 여성병원,163,105,68,63,66,232,638,807,959,864,897,910,1052,1114,1188,1150,1392,1713,1463,997,720,599,478,0
포스코대로,2023,4,19,시외버스터미널방면 > 5호광장,146,136,85,81,77,117,238,353,611,504,550,555,544,599,652,621,688,735,688,447,415,372,279,0
포스코대로,2023,4,19,5호광장 > 시외버스터미널방면,117,91,66,43,73,112,216,282,493,459,497,638,523,547,591,625,633,754,769,442,346,348,241,0
포스코대로,2023,4,19,방장산터널 > 이동농협사거리,152,81,51,38,76,178,477,848,1057,832,790,887,940,1021,986,1006,1178,1254,1297,849,609,478,421,0
포스코대로,2023,4,19,이동농협사거리 > 방장산터널,117,92,53,42,54,124,253,428,867,564,468,576,548,598,632,731,784,767,875,563,499,466,341,0
포스코대로,2023,4,19,제철고 > 이동사거리,21,22,3,3,9,174,446,426,610,429,386,464,559,523,459,543,633,772,764,238,115,100,49,0
포스코대로,2023,4,19,이동사거리 > 제철고,15,14,10,9,13,33,81,158,157,122,92,126,131,111,130,143,199,293,278,253,147,145,118,0
포스코대로,2023,4,19,S병원 > 이동사거리,87,54,32,28,45,179,581,791,1237,899,771,772,788,859,812,909,950,887,927,709,595,520,315,0
포스코대로,2023,4,19,이동사거리 > S병원,94,41,26,33,62,154,418,665,857,858,762,787,772,868,877,944,1048,1391,1474,771,510,454,343,0
포스코대로,2023,4,19,중앙하이츠 > 이동사거리,84,52,30,36,60,140,415,675,848,763,637,724,747,704,798,928,1057,1403,1458,993,671,565,388,0
포스코대로,2023,4,19,이동사거리 > 중앙하이츠,119,68,33,32,55,336,944,1051,1454,987,810,788,906,925,887,951,1020,1078,1105,810,674,584,370,0
포스코대로,2023,4,20,포스코본사 > 현대제철,369,270,210,159,189,347,937,1213,1281,1436,1593,2049,2118,1891,2003,2092,2074,2010,1374,481,305,192,476,0
포스코대로,2023,4,20,현대제철 > 포스코본사,307,266,206,147,180,577,1377,1441,1478,1439,1521,1512,1614,1751,1809,1951,1433,1049,1086,627,623,465,347,0
포스코대로,2023,4,20,포항운하관 > 형산오거리,80,54,42,28,38,121,720,745,667,639,593,432,546,590,607,665,463,468,296,97,66,47,54,0
포스코대로,2023,4,20,형산오거리 > 포항운하관,0,1,0,1,2,3,22,11,19,10,11,3,7,3,3,4,4,8,2,2,6,4,4,0
포스코대로,2023,4,20,남구청 > 형산오거리,14,7,8,4,16,20,73,104,159,175,209,232,264,260,244,271,228,230,157,43,20,30,20,0
포스코대로,2023,4,20,형산오거리 > 남구청,33,25,18,9,23,52,275,345,289,312,305,373,384,380,352,405,303,333,239,83,27,15,22,0
포스코대로,2023,4,20,KT포항지사 > 형산오거리,7,18,14,4,6,67,163,138,151,138,148,140,125,126,121,139,95,89,79,16,24,23,21,0
포스코대로,2023,4,20,형산오거리 > KT포항지사,122,89,70,33,55,94,292,474,438,566,584,698,692,605,675,726,754,755,654,279,140,78,90,0
포스코대로,2023,4,20,형산오거리 > 포스코1문,21,24,20,13,18,84,310,264,258,231,230,176,232,235,240,262,136,133,88,23,24,24,22,0
포스코대로,2023,4,20,등외과사거리 > 오거리,1,2,0,1,3,3,22,14,22,11,11,4,7,4,3,4,4,8,2,2,7,4,4,0
포스코대로,2023,4,20,오거리 > 등외과사거리,83,55,57,35,62,85,255,329,424,474,532,651,635,644,621,703,538,602,440,101,70,73,45,0
포스코대로,2023,4,20,여성병원 > 5호광장,216,196,126,91,146,380,804,947,1231,1214,1269,1361,1376,1341,1319,1323,1015,1204,990,630,615,490,335,0
포스코대로,2023,4,20,5호광장 > 여성병원,197,153,169,101,105,170,552,707,783,963,988,1069,1193,1131,1087,1131,947,970,763,449,384,228,238,0
포스코대로,2023,4,20,시외버스터미널방면 > 5호광장,193,192,199,127,100,109,257,267,435,478,483,576,546,550,536,517,557,523,429,289,343,286,251,0
포스코대로,2023,4,20,5호광장 > 시외버스터미널방면,127,146,99,60,72,81,197,269,424,496,451,613,576,575,534,548,520,570,427,300,315,245,200,0
포스코대로,2023,4,20,방장산터널 > 이동농협사거리,179,126,74,56,74,126,402,580,814,1001,1013,1052,1147,1142,986,1026,951,989,508,740,433,360,245,0
포스코대로,2023,4,20,이동농협사거리 > 방장산터널,138,123,71,42,59,86,156,316,575,566,646,778,784,758,704,762,601,705,561,417,336,321,238,0
포스코대로,2023,4,20,제철고 > 이동사거리,20,17,6,1,14,81,193,262,426,398,407,510,413,358,359,325,488,519,496,208,99,76,35,0
포스코대로,2023,4,20,이동사거리 > 제철고,34,18,13,5,12,23,58,131,108,127,175,162,181,197,162,170,165,143,89,85,47,49,30,0
포스코대로,2023,4,20,S병원 > 이동사거리,107,73,32,32,42,141,355,387,646,845,901,947,971,932,885,915,813,795,784,545,414,373,236,0
포스코대로,2023,4,20,이동사거리 > S병원,116,66,42,28,58,152,419,470,677,888,832,943,949,1050,950,998,950,918,717,348,317,268,194,0
포스코대로,2023,4,20,중앙하이츠 > 이동사거리,119,64,50,29,57,145,376,488,678,905,937,1010,1069,1117,1024,1085,894,913,574,328,362,297,198,0
포스코대로,2023,4,20,이동사거리 > 중앙하이츠,144,91,45,29,49,198,500,545,855,989,1019,1076,1152,1037,974,1008,842,914,881,583,453,418,242,0
포스코대로,2023,4,21,포스코본사 > 현대제철,237,179,136,131,111,205,587,884,746,836,1095,1571,1467,1419,1560,1618,1607,1427,1343,1055,729,541,434,0
포스코대로,2023,4,21,현대제철 > 포스코본사,98,129,97,81,77,167,629,751,753,778,941,1047,1107,1176,1049,1005,982,967,894,832,732,583,383,0
포스코대로,2023,4,21,포항운하관 > 형산오거리,26,19,24,28,18,137,332,383,321,346,417,473,496,542,606,594,589,523,354,178,142,150,89,0
포스코대로,2023,4,21,형산오거리 > 포항운하관,0,0,0,0,0,5,9,8,7,7,2,1,0,1,7,1,4,5,1,6,9,4,2,0
포스코대로,2023,4,21,남구청 > 형산오거리,12,10,5,6,4,19,47,38,65,58,109,110,159,174,170,160,140,134,106,55,45,45,31,0
포스코대로,2023,4,21,형산오거리 > 남구청,5,6,0,0,3,25,77,107,107,87,136,175,147,173,187,153,226,167,140,43,23,34,30,0
포스코대로,2023,4,21,KT포항지사 > 형산오거리,6,10,1,3,6,8,89,91,79,85,81,94,88,95,71,94,80,72,71,27,26,20,27,0
포스코대로,2023,4,21,형산오거리 > KT포항지사,75,62,49,36,33,65,187,363,210,246,316,464,428,432,502,546,558,545,525,389,203,176,165,0
포스코대로,2023,4,21,형산오거리 > 포스코1문,5,10,0,2,6,13,91,89,73,86,66,81,74,82,68,77,71,68,59,26,32,20,27,0
포스코대로,2023,4,21,등외과사거리 > 오거리,0,0,0,0,0,5,9,9,7,7,2,1,0,2,7,1,6,5,2,7,9,6,3,0
포스코대로,2023,4,21,오거리 > 등외과사거리,47,52,23,25,20,48,177,200,214,218,322,402,426,428,443,455,441,397,322,155,107,134,109,0
포스코대로,2023,4,21,여성병원 > 5호광장,12,45,11,35,10,122,436,504,556,669,875,902,990,973,1003,927,898,1021,900,608,575,445,343,0
포스코대로,2023,4,21,5호광장 > 여성병원,74,38,36,46,18,34,220,429,333,372,520,564,765,645,749,729,835,722,827,686,511,376,293,0
포스코대로,2023,4,21,시외버스터미널방면 > 5호광장,147,111,72,79,48,69,187,184,246,295,296,386,418,395,399,455,373,424,412,285,256,214,205,0
포스코대로,2023,4,21,5호광장 > 시외버스터미널방면,24,20,4,21,12,34,117,144,226,329,327,443,459,427,443,437,387,451,379,293,226,190,152,0
포스코대로,2023,4,21,방장산터널 > 이동농협사거리,131,68,33,52,27,27,157,337,467,622,662,796,886,928,853,842,812,778,712,607,463,292,229,0
포스코대로,2023,4,21,이동농협사거리 > 방장산터널,120,58,38,33,17,24,74,145,227,343,450,477,570,575,539,565,587,528,525,416,424,338,240,0
포스코대로,2023,4,21,제철고 > 이동사거리,7,6,2,0,0,41,111,191,256,405,382,419,412,461,420,395,363,526,350,126,107,47,54,0
포스코대로,2023,4,21,이동사거리 > 제철고,13,12,10,8,3,9,28,79,64,93,77,111,113,120,132,140,124,119,109,129,104,79,48,0
포스코대로,2023,4,21,S병원 > 이동사거리,7,8,5,5,6,52,158,176,268,455,579,748,803,833,732,806,792,942,778,569,555,424,239,0
포스코대로,2023,4,21,이동사거리 > S병원,81,55,24,21,29,89,284,357,467,781,654,815,842,962,986,921,723,791,646,371,325,238,203,0
포스코대로,2023,4,21,중앙하이츠 > 이동사거리,76,56,23,23,30,66,236,321,367,602,561,716,799,854,910,865,681,741,676,506,408,282,214,0
포스코대로,2023,4,21,이동사거리 > 중앙하이츠,39,17,13,10,7,83,229,261,332,506,638,780,828,895,836,809,807,984,830,585,540,404,289,0
포스코대로,2023,4,22,포스코본사 > 현대제철,191,90,85,89,150,326,979,1518,1939,1590,1620,1673,1533,1802,1786,2259,2256,2648,2508,1570,1059,829,533,0
포스코대로,2023,4,22,현대제철 > 포스코본사,118,43,55,53,161,653,1978,2222,2016,1470,1580,1770,1743,1526,1559,1498,1431,1610,1446,879,726,727,535,0
포스코대로,2023,4,22,포항운하관 > 형산오거리,10,3,10,2,12,54,174,215,174,138,101,129,141,149,118,123,123,121,117,46,38,35,30,0
포스코대로,2023,4,22,형산오거리 > 포항운하관,0,0,0,0,1,4,32,16,20,8,9,10,4,11,10,6,12,14,17,9,12,2,2,0
포스코대로,2023,4,22,남구청 > 형산오거리,5,4,6,3,11,20,86,103,214,206,207,250,271,209,272,298,298,359,273,121,61,51,33,0
포스코대로,2023,4,22,형산오거리 > 남구청,10,4,12,5,12,67,250,425,498,417,451,466,365,476,433,479,528,700,632,217,119,83,68,0
포스코대로,2023,4,22,KT포항지사 > 형산오거리,7,4,1,0,3,51,200,158,145,142,143,151,157,130,138,140,122,126,113,50,44,55,26,0
포스코대로,2023,4,22,형산오거리 > KT포항지사,64,33,29,21,33,95,235,532,739,648,604,645,517,641,739,920,924,1270,1179,719,404,341,217,0
포스코대로,2023,4,22,형산오거리 > 포스코1문,26,6,12,13,28,169,759,825,651,451,434,440,506,491,468,436,465,437,425,137,121,132,96,0
포스코대로,2023,4,22,등외과사거리 > 오거리,0,0,0,0,1,5,32,18,22,10,11,11,6,14,11,9,18,15,20,12,12,4,2,0
포스코대로,2023,4,22,오거리 > 등외과사거리,46,26,35,18,38,80,222,290,508,525,524,598,595,534,609,626,730,989,731,330,220,166,120,0
포스코대로,2023,4,22,여성병원 > 5호광장,57,24,3,16,112,489,1310,1434,1969,1490,1358,1246,1285,1209,1321,1224,1293,1317,1268,745,586,510,444,0
포스코대로,2023,4,22,5호광장 > 여성병원,109,57,12,20,62,180,591,869,1179,1043,1143,1222,1143,1138,1274,1390,1529,1768,1682,1041,745,583,462,0
포스코대로,2023,4,22,시외버스터미널방면 > 5호광장,99,77,28,35,56,90,248,324,622,497,535,570,531,532,588,619,677,749,744,421,375,277,227,0
포스코대로,2023,4,22,5호광장 > 시외버스터미널방면,41,30,5,3,65,68,244,344,585,499,473,499,469,493,502,524,552,672,661,387,264,248,180,0
포스코대로,2023,4,22,방장산터널 > 이동농협사거리,80,48,9,20,64,149,428,860,1301,924,866,878,863,895,1020,1142,1132,1289,1331,795,568,475,371,0
포스코대로,2023,4,22,이동농협사거리 > 방장산터널,73,56,9,5,10,77,253,485,947,686,606,619,669,645,669,692,786,786,777,474,422,388,291,0
포스코대로,2023,4,22,제철고 > 이동사거리,13,7,3,2,14,152,460,447,598,397,348,310,321,326,367,348,499,528,478,156,122,119,69,0
포스코대로,2023,4,22,이동사거리 > 제철고,14,4,4,7,10,20,50,170,176,136,125,133,154,126,157,201,222,281,320,295,146,157,86,0
포스코대로,2023,4,22,S병원 > 이동사거리,39,30,1,10,35,174,568,867,1315,965,826,803,880,880,821,852,847,871,809,515,462,382,231,0
포스코대로,2023,4,22,이동사거리 > S병원,48,29,20,15,43,136,411,676,870,825,757,747,755,785,805,957,1017,1232,1210,698,470,465,313,0
포스코대로,2023,4,22,중앙하이츠 > 이동사거리,52,31,17,18,34,117,353,690,868,861,727,746,770,748,827,957,1117,1375,1436,887,554,527,326,0
포스코대로,2023,4,22,이동사거리 > 중앙하이츠,54,36,4,15,44,315,981,1150,1574,1085,876,881,950,943,931,934,1004,1044,974,588,526,503,301,0
포스코대로,2023,4,23,포스코본사 > 현대제철,219,195,172,111,131,342,1008,1563,1867,1442,1402,1583,1499,1725,1695,1974,2461,2606,2423,1582,983,52,0,0
포스코대로,2023,4,23,현대제철 > 포스코본사,220,134,114,111,162,783,2265,2345,2050,1396,1394,1469,1385,1431,1415,1350,1430,1453,1334,819,509,16,0,0
포스코대로,2023,4,23,포항운하관 > 형산오거리,31,11,22,22,42,240,843,952,781,494,467,442,502,581,549,505,447,522,449,159,110,3,0,0
포스코대로,2023,4,23,형산오거리 > 포항운하관,0,0,0,0,1,5,31,9,22,9,12,8,14,8,13,6,11,18,13,5,4,0,0,0
포스코대로,2023,4,23,남구청 > 형산오거리,10,8,5,3,13,28,76,132,237,215,203,227,225,243,271,249,320,354,282,124,79,1,0,0
포스코대로,2023,4,23,형산오거리 > 남구청,30,20,12,10,24,85,312,407,382,343,289,353,291,351,354,422,472,587,479,213,78,3,0,0
포스코대로,2023,4,23,KT포항지사 > 형산오거리,14,8,6,4,6,83,225,148,142,134,130,142,143,145,138,122,116,121,101,29,20,0,0,0
포스코대로,2023,4,23,형산오거리 > KT포항지사,66,67,48,33,42,103,258,575,687,581,538,598,506,619,677,785,975,1251,1122,696,384,33,0,0
포스코대로,2023,4,23,형산오거리 > 포스코1문,17,11,18,9,13,117,430,340,276,185,190,189,217,198,208,193,196,182,186,46,21,0,0,0
포스코대로,2023,4,23,등외과사거리 > 오거리,0,0,0,0,2,8,32,14,25,15,14,10,17,12,16,7,12,19,15,6,4,0,0,0
포스코대로,2023,4,23,오거리 > 등외과사거리,75,59,46,26,41,99,228,324,535,464,457,555,504,588,565,578,736,894,760,322,207,13,0,0
포스코대로,2023,4,23,여성병원 > 5호광장,167,115,57,60,118,550,1362,1426,1998,1388,1291,1153,1159,1243,1357,1241,1247,1387,1172,708,422,360,332,0
포스코대로,2023,4,23,5호광장 > 여성병원,158,107,95,64,70,230,637,943,1188,959,1047,1032,1056,1133,1166,1333,1519,1716,1646,999,655,448,245,0
포스코대로,2023,4,23,시외버스터미널방면 > 5호광장,143,110,97,78,67,112,241,366,677,507,515,550,496,542,571,644,657,714,686,380,289,214,111,0
포스코대로,2023,4,23,5호광장 > 시외버스터미널방면,78,72,39,41,58,86,242,344,659,524,474,494,450,457,535,521,553,663,617,313,218,154,84,0
포스코대로,2023,4,23,방장산터널 > 이동농협사거리,132,90,54,39,64,162,426,861,1302,929,851,870,915,994,950,1015,1177,1249,1263,761,622,494,353,0
포스코대로,2023,4,23,이동농협사거리 > 방장산터널,128,75,39,20,45,116,283,473,936,657,559,611,608,638,687,697,756,773,774,448,354,380,267,0
포스코대로,2023,4,23,제철고 > 이동사거리,12,15,4,4,12,182,542,452,703,452,319,359,332,337,383,392,537,595,624,256,258,283,151,0
포스코대로,2023,4,23,이동사거리 > 제철고,22,22,9,5,15,35,51,191,167,135,114,118,158,126,153,180,233,262,333,247,106,132,88,0
포스코대로,2023,4,23,S병원 > 이동사거리,79,36,27,29,50,196,570,837,1255,938,810,808,796,832,819,870,855,891,822,518,186,271,117,0
포스코대로,2023,4,23,이동사거리 > S병원,104,52,29,23,62,139,425,704,987,853,734,782,808,828,886,924,1060,1262,1256,756,540,443,276,0
포스코대로,2023,4,23,중앙하이츠 > 이동사거리,101,62,29,24,56,140,372,743,928,822,681,706,828,786,878,940,1088,1325,1382,879,516,451,280,0
포스코대로,2023,4,23,이동사거리 > 중앙하이츠,105,57,40,32,59,356,1017,1131,1528,1057,841,848,872,928,932,905,964,1042,972,608,355,387,197,0
포스코대로,2023,4,24,포스코본사 > 현대제철,0,0,0,0,0,0,0,0,669,1544,1418,482,0,0,0,0,0,0,0,0,0,0,0,0
포스코대로,2023,4,24,현대제철 > 포스코본사,0,0,0,0,0,0,0,0,658,1514,1398,408,0,0,0,0,0,0,0,0,0,0,0,0
포스코대로,2023,4,24,포항운하관 > 형산오거리,0,0,0,0,0,0,0,0,289,699,497,126,0,0,0,0,0,0,0,0,0,0,0,0
포스코대로,2023,4,24,형산오거리 > 포항운하관,0,0,0,0,0,0,0,0,1,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0
포스코대로,2023,4,24,남구청 > 형산오거리,0,0,0,0,0,0,0,0,109,212,209,67,0,0,0,0,0,0,0,0,0,0,0,0
포스코대로,2023,4,24,형산오거리 > 남구청,0,0,0,0,0,0,0,0,120,259,231,63,0,0,0,0,0,0,0,0,0,0,0,0
포스코대로,2023,4,24,KT포항지사 > 형산오거리,0,0,0,0,0,0,0,0,58,144,124,40,0,0,0,0,0,0,0,0,0,0,0,0
포스코대로,2023,4,24,형산오거리 > KT포항지사,0,0,0,0,0,0,0,0,242,571,557,183,0,0,0,0,0,0,0,0,0,0,0,0
포스코대로,2023,4,24,형산오거리 > 포스코1문,0,0,0,0,0,0,0,0,47,126,108,32,0,0,0,0,0,0,0,0,0,0,0,0
