date,time,road,speed
20,19,3500065800-3500065850,22
20,20,3500065800-3500065850,24
20,21,3500065800-3500065850,25
20,22,3500065800-3500065850,25
20,23,3500065800-3500065850,27
20,0,3500065850-3500062500,28
20,1,3500065850-3500062500,36
20,2,3500065850-3500062500,36
20,3,3500065850-3500062500,36
20,4,3500065850-3500062500,34
20,5,3500065850-3500062500,27
20,6,3500065850-3500062500,25
20,7,3500065850-3500062500,24
20,8,3500065850-3500062500,24
20,9,3500065850-3500062500,25
20,10,3500065850-3500062500,23
20,11,3500065850-3500062500,21
20,12,3500065850-3500062500,19
20,13,3500065850-3500062500,20
20,14,3500065850-3500062500,0
20,15,3500065850-3500062500,20
20,16,3500065850-3500062500,19
20,17,3500065850-3500062500,19
20,18,3500065850-3500062500,21
20,19,3500065850-3500062500,22
20,20,3500065850-3500062500,24
20,21,3500065850-3500062500,25
20,22,3500065850-3500062500,25
20,23,3500065850-3500062500,27
20,0,3500062500-3500062550,33
20,1,3500062500-3500062550,30
20,2,3500062500-3500062550,32
20,3,3500062500-3500062550,36
20,4,3500062500-3500062550,35
20,5,3500062500-3500062550,29
20,6,3500062500-3500062550,27
20,7,3500062500-3500062550,24
20,8,3500062500-3500062550,26
20,9,3500062500-3500062550,28
20,10,3500062500-3500062550,25
20,11,3500062500-3500062550,22
20,12,3500062500-3500062550,18
20,13,3500062500-3500062550,17
20,14,3500062500-3500062550,0
20,15,3500062500-3500062550,14
20,16,3500062500-3500062550,20
20,17,3500062500-3500062550,25
20,18,3500062500-3500062550,18
20,19,3500062500-3500062550,22
20,20,3500062500-3500062550,23
20,21,3500062500-3500062550,24
20,22,3500062500-3500062550,19
20,23,3500062500-3500062550,22
20,0,3500062550-3500007700,33
20,1,3500062550-3500007700,30
20,2,3500062550-3500007700,32
20,3,3500062550-3500007700,36
20,4,3500062550-3500007700,35
20,5,3500062550-3500007700,29
20,6,3500062550-3500007700,27
20,7,3500062550-3500007700,24
20,8,3500062550-3500007700,26
20,9,3500062550-3500007700,28
20,10,3500062550-3500007700,25
20,11,3500062550-3500007700,22
20,12,3500062550-3500007700,18
20,13,3500062550-3500007700,17
20,14,3500062550-3500007700,0
20,15,3500062550-3500007700,14
20,16,3500062550-3500007700,20
20,17,3500062550-3500007700,25
20,18,3500062550-3500007700,18
20,19,3500062550-3500007700,22
20,20,3500062550-3500007700,23
20,21,3500062550-3500007700,24
20,22,3500062550-3500007700,19
20,23,3500062550-3500007700,22
20,0,3500007700-3500062550,24
20,1,3500007700-3500062550,24
20,2,3500007700-3500062550,25
20,3,3500007700-3500062550,24
20,4,3500007700-3500062550,24
20,5,3500007700-3500062550,23
20,6,3500007700-3500062550,25
20,7,3500007700-3500062550,21
20,8,3500007700-3500062550,22
20,9,3500007700-3500062550,22
20,10,3500007700-3500062550,24
20,11,3500007700-3500062550,23
20,12,3500007700-3500062550,21
20,13,3500007700-3500062550,20
20,14,3500007700-3500062550,0
20,15,3500007700-3500062550,23
20,16,3500007700-3500062550,24
20,17,3500007700-3500062550,21
20,18,3500007700-3500062550,18
20,19,3500007700-3500062550,21
20,20,3500007700-3500062550,19
20,21,3500007700-3500062550,24
20,22,3500007700-3500062550,31
20,23,3500007700-3500062550,22
20,0,3500062550-3500062500,24
20,1,3500062550-3500062500,24
20,2,3500062550-3500062500,25
20,3,3500062550-3500062500,24
20,4,3500062550-3500062500,24
20,5,3500062550-3500062500,23
20,6,3500062550-3500062500,25
20,7,3500062550-3500062500,21
20,8,3500062550-3500062500,22
20,9,3500062550-3500062500,22
20,10,3500062550-3500062500,24
20,11,3500062550-3500062500,23
20,12,3500062550-3500062500,21
20,13,3500062550-3500062500,20
20,14,3500062550-3500062500,0
20,15,3500062550-3500062500,23
20,16,3500062550-3500062500,24
20,17,3500062550-3500062500,21
20,18,3500062550-3500062500,18
20,19,3500062550-3500062500,21
20,20,3500062550-3500062500,19
20,21,3500062550-3500062500,24
20,22,3500062550-3500062500,31
20,23,3500062550-3500062500,22
20,0,3500062500-3500065850,38
20,1,3500062500-3500065850,37
20,2,3500062500-3500065850,36
20,3,3500062500-3500065850,36
20,4,3500062500-3500065850,36
20,5,3500062500-3500065850,36
20,6,3500062500-3500065850,34
20,7,3500062500-3500065850,33
20,8,3500062500-3500065850,35
20,9,3500062500-3500065850,35
20,10,3500062500-3500065850,37
20,11,3500062500-3500065850,33
20,12,3500062500-3500065850,27
20,13,3500062500-3500065850,29
20,14,3500062500-3500065850,0
20,15,3500062500-3500065850,30
20,16,3500062500-3500065850,28
20,17,3500062500-3500065850,30
20,18,3500062500-3500065850,30
20,19,3500062500-3500065850,31
20,20,3500062500-3500065850,27
20,21,3500062500-3500065850,34
20,22,3500062500-3500065850,34
20,23,3500062500-3500065850,37
20,0,3500065850-3500065800,38
20,1,3500065850-3500065800,37
20,2,3500065850-3500065800,36
20,3,3500065850-3500065800,36
20,4,3500065850-3500065800,36
20,5,3500065850-3500065800,36
20,6,3500065850-3500065800,34
20,7,3500065850-3500065800,33
20,8,3500065850-3500065800,35
20,9,3500065850-3500065800,35
20,10,3500065850-3500065800,37
20,11,3500065850-3500065800,33
20,12,3500065850-3500065800,27
20,13,3500065850-3500065800,29
20,14,3500065850-3500065800,0
20,15,3500065850-3500065800,30
20,16,3500065850-3500065800,28
20,17,3500065850-3500065800,30
20,18,3500065850-3500065800,30
20,19,3500065850-3500065800,31
20,20,3500065850-3500065800,27
20,21,3500065850-3500065800,34
20,22,3500065850-3500065800,34
20,23,3500065850-3500065800,37
20,0,3500065800-3510021400,31
20,1,3500065800-3510021400,33
20,2,3500065800-3510021400,36
20,3,3500065800-3510021400,44
20,4,3500065800-3510021400,43
20,5,3500065800-3510021400,43
20,6,3500065800-3510021400,30
20,7,3500065800-3510021400,30
20,8,3500065800-3510021400,32
20,9,3500065800-3510021400,26
20,10,3500065800-3510021400,25
20,11,3500065800-3510021400,23
20,12,3500065800-3510021400,18
20,13,3500065800-3510021400,21
20,14,3500065800-3510021400,0
20,15,3500065800-3510021400,21
20,16,3500065800-3510021400,22
20,17,3500065800-3510021400,22
20,18,3500065800-3510021400,25
20,19,3500065800-3510021400,22
20,20,3500065800-3510021400,19
20,21,3500065800-3510021400,25
20,22,3500065800-3510021400,29
20,23,3500065800-3510021400,34
20,0,3510021400-3510021500,31
20,1,3510021400-3510021500,33
20,2,3510021400-3510021500,36
20,3,3510021400-3510021500,44
20,4,3510021400-3510021500,43
20,5,3510021400-3510021500,43
20,6,3510021400-3510021500,30
20,7,3510021400-3510021500,30
20,8,3510021400-3510021500,32
20,9,3510021400-3510021500,26
20,10,3510021400-3510021500,25
20,11,3510021400-3510021500,23
20,12,3510021400-3510021500,18
20,13,3510021400-3510021500,21
20,14,3510021400-3510021500,0
20,15,3510021400-3510021500,21
20,16,3510021400-3510021500,22
20,17,3510021400-3510021500,22
20,18,3510021400-3510021500,25
20,19,3510021400-3510021500,22
20,20,3510021400-3510021500,19
20,21,3510021400-3510021500,25
20,22,3510021400-3510021500,29
20,23,3510021400-3510021500,34
20,0,3510021500-3510021700,41
20,1,3510021500-3510021700,40
20,2,3510021500-3510021700,39
20,3,3510021500-3510021700,40
20,4,3510021500-3510021700,40
20,5,3510021500-3510021700,39
20,6,3510021500-3510021700,34
20,7,3510021500-3510021700,30
20,8,3510021500-3510021700,37
20,9,3510021500-3510021700,30
20,10,3510021500-3510021700,28
20,11,3510021500-3510021700,27
20,12,3510021500-3510021700,28
20,13,3510021500-3510021700,30
20,14,3510021500-3510021700,0
20,15,3510021500-3510021700,29
20,16,3510021500-3510021700,30
20,17,3510021500-3510021700,25
20,18,3510021500-3510021700,28
20,19,3510021500-3510021700,31
20,20,3510021500-3510021700,31
20,21,3510021500-3510021700,32
20,22,3510021500-3510021700,35
20,23,3510021500-3510021700,34
20,0,3510021700-3510021750,41
20,1,3510021700-3510021750,40
20,2,3510021700-3510021750,39
20,3,3510021700-3510021750,40
20,4,3510021700-3510021750,40
20,5,3510021700-3510021750,39
20,6,3510021700-3510021750,34
20,7,3510021700-3510021750,30
20,8,3510021700-3510021750,37
20,9,3510021700-3510021750,30
20,10,3510021700-3510021750,28
20,11,3510021700-3510021750,27
20,12,3510021700-3510021750,28
20,13,3510021700-3510021750,30
20,14,3510021700-3510021750,0
20,15,3510021700-3510021750,29
20,16,3510021700-3510021750,30
20,17,3510021700-3510021750,25
20,18,3510021700-3510021750,28
20,19,3510021700-3510021750,31
20,20,3510021700-3510021750,31
20,21,3510021700-3510021750,32
20,22,3510021700-3510021750,35
20,23,3510021700-3510021750,34
20,0,3510021750-3510334000,41
20,1,3510021750-3510334000,40
20,2,3510021750-3510334000,39
20,3,3510021750-3510334000,40
20,4,3510021750-3510334000,40
20,5,3510021750-3510334000,39
20,6,3510021750-3510334000,34
20,7,3510021750-3510334000,30
20,8,3510021750-3510334000,37
20,9,3510021750-3510334000,30
20,10,3510021750-3510334000,28
20,11,3510021750-3510334000,27
20,12,3510021750-3510334000,28
20,13,3510021750-3510334000,30
20,14,3510021750-3510334000,0
20,15,3510021750-3510334000,29
20,16,3510021750-3510334000,30
20,17,3510021750-3510334000,25
20,18,3510021750-3510334000,28
20,19,3510021750-3510334000,31
20,20,3510021750-3510334000,31
20,21,3510021750-3510334000,32
20,22,3510021750-3510334000,35
20,23,3510021750-3510334000,34
21,0,3510334000-3510021750,28
21,1,3510334000-3510021750,35
21,2,3510334000-3510021750,35
21,3,3510334000-3510021750,32
21,4,3510334000-3510021750,41
21,5,3510334000-3510021750,41
21,6,3510334000-3510021750,41
21,7,3510334000-3510021750,36
21,8,3510334000-3510021750,28
21,9,3510334000-3510021750,22
21,10,3510334000-3510021750,21
21,11,3510334000-3510021750,24
21,12,3510334000-3510021750,26
21,13,3510334000-3510021750,23
21,14,3510334000-3510021750,0
21,15,3510334000-3510021750,28
21,16,3510334000-3510021750,26
21,17,3510334000-3510021750,20
21,18,3510334000-3510021750,21
21,19,3510334000-3510021750,21
21,20,3510334000-3510021750,24
21,21,3510334000-3510021750,28
21,22,3510334000-3510021750,36
21,23,3510334000-3510021750,29
21,0,3510021750-3510021700,28
21,1,3510021750-3510021700,35
21,2,3510021750-3510021700,35
21,3,3510021750-3510021700,32
21,4,3510021750-3510021700,41
21,5,3510021750-3510021700,41
21,6,3510021750-3510021700,41
21,7,3510021750-3510021700,36
21,8,3510021750-3510021700,28
21,9,3510021750-3510021700,22
21,10,3510021750-3510021700,21
21,11,3510021750-3510021700,24
21,12,3510021750-3510021700,26
21,13,3510021750-3510021700,23
21,14,3510021750-3510021700,0
21,15,3510021750-3510021700,28
21,16,3510021750-3510021700,26
21,17,3510021750-3510021700,20
21,18,3510021750-3510021700,21
21,19,3510021750-3510021700,21
21,20,3510021750-3510021700,24
21,21,3510021750-3510021700,28
21,22,3510021750-3510021700,36
21,23,3510021750-3510021700,29
21,0,3510021700-3510021500,28
21,1,3510021700-3510021500,35
21,2,3510021700-3510021500,35
21,3,3510021700-3510021500,32
21,4,3510021700-3510021500,41
21,5,3510021700-3510021500,41
21,6,3510021700-3510021500,41
21,7,3510021700-3510021500,36
21,8,3510021700-3510021500,28
21,9,3510021700-3510021500,22
21,10,3510021700-3510021500,21
21,11,3510021700-3510021500,24
21,12,3510021700-3510021500,26
21,13,3510021700-3510021500,23
21,14,3510021700-3510021500,0
21,15,3510021700-3510021500,28
21,16,3510021700-3510021500,26
21,17,3510021700-3510021500,20
21,18,3510021700-3510021500,21
21,19,3510021700-3510021500,21
21,20,3510021700-3510021500,24
21,21,3510021700-3510021500,28
21,22,3510021700-3510021500,36
21,23,3510021700-3510021500,29
21,0,3510021500-3510021400,30
21,1,3510021500-3510021400,30
21,2,3510021500-3510021400,30
21,3,3510021500-3510021400,30
21,4,3510021500-3510021400,30
21,5,3510021500-3510021400,31
21,6,3510021500-3510021400,31
21,7,3510021500-3510021400,29
21,8,3510021500-3510021400,29
21,9,3510021500-3510021400,25
21,10,3510021500-3510021400,26
21,11,3510021500-3510021400,25
21,12,3510021500-3510021400,26
21,13,3510021500-3510021400,24
21,14,3510021500-3510021400,0
21,15,3510021500-3510021400,22
21,16,3510021500-3510021400,25
21,17,3510021500-3510021400,25
21,18,3510021500-3510021400,24
21,19,3510021500-3510021400,25
21,20,3510021500-3510021400,28
21,21,3510021500-3510021400,29
21,22,3510021500-3510021400,27
21,23,3510021500-3510021400,28
21,0,3510021400-3500065800,30
21,1,3510021400-3500065800,30
21,2,3510021400-3500065800,30
21,3,3510021400-3500065800,30
21,4,3510021400-3500065800,30
21,5,3510021400-3500065800,31
21,6,3510021400-3500065800,31
21,7,3510021400-3500065800,29
21,8,3510021400-3500065800,29
21,9,3510021400-3500065800,25
21,10,3510021400-3500065800,26
21,11,3510021400-3500065800,25
21,12,3510021400-3500065800,26
21,13,3510021400-3500065800,24
21,14,3510021400-3500065800,0
21,15,3510021400-3500065800,22
21,16,3510021400-3500065800,25
21,17,3510021400-3500065800,25
21,18,3510021400-3500065800,24
21,19,3510021400-3500065800,25
21,20,3510021400-3500065800,28
21,21,3510021400-3500065800,29
21,22,3510021400-3500065800,27
21,23,3510021400-3500065800,28
21,0,3500065800-3500065850,30
21,1,3500065800-3500065850,36
21,2,3500065800-3500065850,36
21,3,3500065800-3500065850,35
21,4,3500065800-3500065850,30
21,5,3500065800-3500065850,29
21,6,3500065800-3500065850,28
21,7,3500065800-3500065850,22
21,8,3500065800-3500065850,27
21,9,3500065800-3500065850,27
21,10,3500065800-3500065850,27
21,11,3500065800-3500065850,22
21,12,3500065800-3500065850,23
21,13,3500065800-3500065850,21
21,14,3500065800-3500065850,0
21,15,3500065800-3500065850,26
21,16,3500065800-3500065850,22
21,17,3500065800-3500065850,24
21,18,3500065800-3500065850,23
21,19,3500065800-3500065850,23
21,20,3500065800-3500065850,24
21,21,3500065800-3500065850,25
21,22,3500065800-3500065850,22
21,23,3500065800-3500065850,23
21,0,3500065850-3500062500,30
21,1,3500065850-3500062500,36
21,2,3500065850-3500062500,36
21,3,3500065850-3500062500,35
21,4,3500065850-3500062500,30
21,5,3500065850-3500062500,29
21,6,3500065850-3500062500,28
21,7,3500065850-3500062500,22
21,8,3500065850-3500062500,27
21,9,3500065850-3500062500,27
21,10,3500065850-3500062500,27
21,11,3500065850-3500062500,22
21,12,3500065850-3500062500,23
21,13,3500065850-3500062500,21
21,14,3500065850-3500062500,0
21,15,3500065850-3500062500,26
21,16,3500065850-3500062500,22
21,17,3500065850-3500062500,24
21,18,3500065850-3500062500,23
21,19,3500065850-3500062500,23
21,20,3500065850-3500062500,24
21,21,3500065850-3500062500,25
21,22,3500065850-3500062500,22
21,23,3500065850-3500062500,23
21,0,3500062500-3500062550,29
21,1,3500062500-3500062550,32
21,2,3500062500-3500062550,30
21,3,3500062500-3500062550,32
21,4,3500062500-3500062550,37
21,5,3500062500-3500062550,35
21,6,3500062500-3500062550,33
21,7,3500062500-3500062550,22
21,8,3500062500-3500062550,18
21,9,3500062500-3500062550,18
21,10,3500062500-3500062550,18
21,11,3500062500-3500062550,20
21,12,3500062500-3500062550,20
21,13,3500062500-3500062550,21
21,14,3500062500-3500062550,0
21,15,3500062500-3500062550,27
21,16,3500062500-3500062550,32
21,17,3500062500-3500062550,30
21,18,3500062500-3500062550,22
21,19,3500062500-3500062550,18
21,20,3500062500-3500062550,25
21,21,3500062500-3500062550,26
21,22,3500062500-3500062550,26
21,23,3500062500-3500062550,33
21,0,3500062550-3500007700,29
21,1,3500062550-3500007700,32
21,2,3500062550-3500007700,30
21,3,3500062550-3500007700,32
21,4,3500062550-3500007700,37
21,5,3500062550-3500007700,35
21,6,3500062550-3500007700,33
21,7,3500062550-3500007700,22
21,8,3500062550-3500007700,18
21,9,3500062550-3500007700,18
21,10,3500062550-3500007700,18
21,11,3500062550-3500007700,20
21,12,3500062550-3500007700,20
21,13,3500062550-3500007700,21
21,14,3500062550-3500007700,0
21,15,3500062550-3500007700,27
21,16,3500062550-3500007700,32
21,17,3500062550-3500007700,30
21,18,3500062550-3500007700,22
21,19,3500062550-3500007700,18
21,20,3500062550-3500007700,25
21,21,3500062550-3500007700,26
21,22,3500062550-3500007700,26
21,23,3500062550-3500007700,33
21,0,3500007700-3500062550,22
21,1,3500007700-3500062550,23
21,2,3500007700-3500062550,31
21,3,3500007700-3500062550,35
21,4,3500007700-3500062550,25
21,5,3500007700-3500062550,25
21,6,3500007700-3500062550,27
21,7,3500007700-3500062550,23
21,8,3500007700-3500062550,24
21,9,3500007700-3500062550,25
21,10,3500007700-3500062550,25
21,11,3500007700-3500062550,23
21,12,3500007700-3500062550,27
21,13,3500007700-3500062550,27
21,14,3500007700-3500062550,0
21,15,3500007700-3500062550,24
21,16,3500007700-3500062550,21
21,17,3500007700-3500062550,21
21,18,3500007700-3500062550,24
21,19,3500007700-3500062550,19
21,20,3500007700-3500062550,22
21,21,3500007700-3500062550,26
21,22,3500007700-3500062550,28
21,23,3500007700-3500062550,29
21,0,3500062550-3500062500,22
21,1,3500062550-3500062500,23
21,2,3500062550-3500062500,31
21,3,3500062550-3500062500,35
21,4,3500062550-3500062500,25
21,5,3500062550-3500062500,25
21,6,3500062550-3500062500,27
21,7,3500062550-3500062500,23
21,8,3500062550-3500062500,24
21,9,3500062550-3500062500,25
21,10,3500062550-3500062500,25
21,11,3500062550-3500062500,23
21,12,3500062550-3500062500,27
21,13,3500062550-3500062500,27
21,14,3500062550-3500062500,0
21,15,3500062550-3500062500,24
21,16,3500062550-3500062500,21
21,17,3500062550-3500062500,21
21,18,3500062550-3500062500,24
21,19,3500062550-3500062500,19
21,20,3500062550-3500062500,22
21,21,3500062550-3500062500,26
21,22,3500062550-3500062500,28
21,23,3500062550-3500062500,29
21,0,3500062500-3500065850,36
21,1,3500062500-3500065850,38
21,2,3500062500-3500065850,40
21,3,3500062500-3500065850,39
21,4,3500062500-3500065850,38
21,5,3500062500-3500065850,36
21,6,3500062500-3500065850,34
21,7,3500062500-3500065850,38
21,8,3500062500-3500065850,38
21,9,3500062500-3500065850,36
21,10,3500062500-3500065850,36
21,11,3500062500-3500065850,41
21,12,3500062500-3500065850,35
21,13,3500062500-3500065850,31
21,14,3500062500-3500065850,0
21,15,3500062500-3500065850,33
21,16,3500062500-3500065850,33
21,17,3500062500-3500065850,37
21,18,3500062500-3500065850,33
21,19,3500062500-3500065850,33
21,20,3500062500-3500065850,37
21,21,3500062500-3500065850,38
21,22,3500062500-3500065850,38
21,23,3500062500-3500065850,39
21,0,3500065850-3500065800,36
21,1,3500065850-3500065800,38
21,2,3500065850-3500065800,40
21,3,3500065850-3500065800,39
21,4,3500065850-3500065800,38
21,5,3500065850-3500065800,36
21,6,3500065850-3500065800,34
21,7,3500065850-3500065800,38
21,8,3500065850-3500065800,38
21,9,3500065850-3500065800,36
21,10,3500065850-3500065800,36
21,11,3500065850-3500065800,41
21,12,3500065850-3500065800,35
21,13,3500065850-3500065800,31
21,14,3500065850-3500065800,0
21,15,3500065850-3500065800,33
21,16,3500065850-3500065800,33
21,17,3500065850-3500065800,37
21,18,3500065850-3500065800,33
21,19,3500065850-3500065800,33
21,20,3500065850-3500065800,37
21,21,3500065850-3500065800,38
21,22,3500065850-3500065800,38
21,23,3500065850-3500065800,39
21,0,3500065800-3510021400,33
21,1,3500065800-3510021400,34
21,2,3500065800-3510021400,34
21,3,3500065800-3510021400,34
21,4,3500065800-3510021400,34
21,5,3500065800-3510021400,31
21,6,3500065800-3510021400,21
21,7,3500065800-3510021400,21
21,8,3500065800-3510021400,20
21,9,3500065800-3510021400,20
21,10,3500065800-3510021400,21
21,11,3500065800-3510021400,23
21,12,3500065800-3510021400,22
21,13,3500065800-3510021400,24
21,14,3500065800-3510021400,0
21,15,3500065800-3510021400,25
21,16,3500065800-3510021400,24
21,17,3500065800-3510021400,25
21,18,3500065800-3510021400,22
21,19,3500065800-3510021400,24
21,20,3500065800-3510021400,24
21,21,3500065800-3510021400,28
21,22,3500065800-3510021400,37
21,23,3500065800-3510021400,34
21,0,3510021400-3510021500,33
21,1,3510021400-3510021500,34
21,2,3510021400-3510021500,34
21,3,3510021400-3510021500,34
21,4,3510021400-3510021500,34
21,5,3510021400-3510021500,31
21,6,3510021400-3510021500,21
21,7,3510021400-3510021500,21
21,8,3510021400-3510021500,20
21,9,3510021400-3510021500,20
21,10,3510021400-3510021500,21
21,11,3510021400-3510021500,23
21,12,3510021400-3510021500,22
21,13,3510021400-3510021500,24
21,14,3510021400-3510021500,0
21,15,3510021400-3510021500,25
21,16,3510021400-3510021500,24
21,17,3510021400-3510021500,25
21,18,3510021400-3510021500,22
21,19,3510021400-3510021500,24
21,20,3510021400-3510021500,24
21,21,3510021400-3510021500,28
21,22,3510021400-3510021500,37
21,23,3510021400-3510021500,34
21,0,3510021500-3510021700,31
21,1,3510021500-3510021700,32
21,2,3510021500-3510021700,32
21,3,3510021500-3510021700,33
21,4,3510021500-3510021700,34
21,5,3510021500-3510021700,35
21,6,3510021500-3510021700,37
21,7,3510021500-3510021700,38
21,8,3510021500-3510021700,36
21,9,3510021500-3510021700,34
21,10,3510021500-3510021700,34
21,11,3510021500-3510021700,33
21,12,3510021500-3510021700,29
21,13,3510021500-3510021700,28
21,14,3510021500-3510021700,0
21,15,3510021500-3510021700,29
21,16,3510021500-3510021700,29
21,17,3510021500-3510021700,34
21,18,3510021500-3510021700,33
21,19,3510021500-3510021700,30
21,20,3510021500-3510021700,29
21,21,3510021500-3510021700,31
21,22,3510021500-3510021700,38
21,23,3510021500-3510021700,35
21,0,3510021700-3510021750,31
21,1,3510021700-3510021750,32
21,2,3510021700-3510021750,32
21,3,3510021700-3510021750,33
21,4,3510021700-3510021750,34
21,5,3510021700-3510021750,35
21,6,3510021700-3510021750,37
21,7,3510021700-3510021750,38
21,8,3510021700-3510021750,36
21,9,3510021700-3510021750,34
21,10,3510021700-3510021750,34
21,11,3510021700-3510021750,33
21,12,3510021700-3510021750,29
21,13,3510021700-3510021750,28
21,14,3510021700-3510021750,0
21,15,3510021700-3510021750,29
21,16,3510021700-3510021750,29
21,17,3510021700-3510021750,34
21,18,3510021700-3510021750,33
21,19,3510021700-3510021750,30
21,20,3510021700-3510021750,29
21,21,3510021700-3510021750,31
21,22,3510021700-3510021750,38
21,23,3510021700-3510021750,35
21,0,3510021750-3510334000,31
21,1,3510021750-3510334000,32
21,2,3510021750-3510334000,32
21,3,3510021750-3510334000,33
21,4,3510021750-3510334000,34
21,5,3510021750-3510334000,35
21,6,3510021750-3510334000,37
21,7,3510021750-3510334000,38
21,8,3510021750-3510334000,36
21,9,3510021750-3510334000,34
21,10,3510021750-3510334000,34
21,11,3510021750-3510334000,33
21,12,3510021750-3510334000,29
21,13,3510021750-3510334000,28
21,14,3510021750-3510334000,0
21,15,3510021750-3510334000,29
21,16,3510021750-3510334000,29
21,17,3510021750-3510334000,34
21,18,3510021750-3510334000,33
21,19,3510021750-3510334000,30
21,20,3510021750-3510334000,29
21,21,3510021750-3510334000,31
21,22,3510021750-3510334000,38
21,23,3510021750-3510334000,35
22,0,3510334000-3510021750,25
22,1,3510334000-3510021750,31
22,2,3510334000-3510021750,30
22,3,3510334000-3510021750,34
22,4,3510334000-3510021750,35
22,5,3510334000-3510021750,34
22,6,3510334000-3510021750,23
22,7,3510334000-3510021750,18
22,8,3510334000-3510021750,23
22,9,3510334000-3510021750,21
22,10,3510334000-3510021750,17
22,11,3510334000-3510021750,19
22,12,3510334000-3510021750,19
22,13,3510334000-3510021750,21
22,14,3510334000-3510021750,0
22,15,3510334000-3510021750,21
22,16,3510334000-3510021750,19
22,17,3510334000-3510021750,20
22,18,3510334000-3510021750,21
22,19,3510334000-3510021750,20
22,20,3510334000-3510021750,21
22,21,3510334000-3510021750,19
22,22,3510334000-3510021750,20
22,23,3510334000-3510021750,23
22,0,3510021750-3510021700,25
22,1,3510021750-3510021700,31
22,2,3510021750-3510021700,30
22,3,3510021750-3510021700,34
22,4,3510021750-3510021700,35
22,5,3510021750-3510021700,34
22,6,3510021750-3510021700,23
22,7,3510021750-3510021700,18
22,8,3510021750-3510021700,23
22,9,3510021750-3510021700,21
22,10,3510021750-3510021700,17
22,11,3510021750-3510021700,19
22,12,3510021750-3510021700,19
22,13,3510021750-3510021700,21
22,14,3510021750-3510021700,0
22,15,3510021750-3510021700,21
22,16,3510021750-3510021700,19
22,17,3510021750-3510021700,20
22,18,3510021750-3510021700,21
22,19,3510021750-3510021700,20
22,20,3510021750-3510021700,21
22,21,3510021750-3510021700,19
22,22,3510021750-3510021700,20
22,23,3510021750-3510021700,23
22,0,3510021700-3510021500,25
22,1,3510021700-3510021500,31
22,2,3510021700-3510021500,30
22,3,3510021700-3510021500,34
22,4,3510021700-3510021500,35
22,5,3510021700-3510021500,34
22,6,3510021700-3510021500,23
22,7,3510021700-3510021500,18
22,8,3510021700-3510021500,23
22,9,3510021700-3510021500,21
22,10,3510021700-3510021500,17
22,11,3510021700-3510021500,19
22,12,3510021700-3510021500,19
22,13,3510021700-3510021500,21
22,14,3510021700-3510021500,0
22,15,3510021700-3510021500,21
22,16,3510021700-3510021500,19
22,17,3510021700-3510021500,20
22,18,3510021700-3510021500,21
22,19,3510021700-3510021500,20
22,20,3510021700-3510021500,21
22,21,3510021700-3510021500,19
22,22,3510021700-3510021500,20
22,23,3510021700-3510021500,23
22,0,3510021500-3510021400,28
22,1,3510021500-3510021400,26
22,2,3510021500-3510021400,26
22,3,3510021500-3510021400,29
22,4,3510021500-3510021400,29
22,5,3510021500-3510021400,28
22,6,3510021500-3510021400,25
22,7,3510021500-3510021400,24
22,8,3510021500-3510021400,22
22,9,3510021500-3510021400,21
22,10,3510021500-3510021400,21
22,11,3510021500-3510021400,21
22,12,3510021500-3510021400,20
22,13,3510021500-3510021400,20
22,14,3510021500-3510021400,0
22,15,3510021500-3510021400,21
22,16,3510021500-3510021400,22
22,17,3510021500-3510021400,22
22,18,3510021500-3510021400,21
22,19,3510021500-3510021400,23
22,20,3510021500-3510021400,26
22,21,3510021500-3510021400,28
22,22,3510021500-3510021400,29
22,23,3510021500-3510021400,27
22,0,3510021400-3500065800,28
22,1,3510021400-3500065800,26
22,2,3510021400-3500065800,26
22,3,3510021400-3500065800,29
22,4,3510021400-3500065800,29
22,5,3510021400-3500065800,28
22,6,3510021400-3500065800,25
22,7,3510021400-3500065800,24
22,8,3510021400-3500065800,22
22,9,3510021400-3500065800,21
22,10,3510021400-3500065800,21
22,11,3510021400-3500065800,21
22,12,3510021400-3500065800,20
22,13,3510021400-3500065800,20
22,14,3510021400-3500065800,0
22,15,3510021400-3500065800,21
22,16,3510021400-3500065800,22
22,17,3510021400-3500065800,22
22,18,3510021400-3500065800,21
22,19,3510021400-3500065800,23
22,20,3510021400-3500065800,26
22,21,3510021400-3500065800,28
22,22,3510021400-3500065800,29
22,23,3510021400-3500065800,27
22,0,3500065800-3500065850,26
22,1,3500065800-3500065850,24
22,2,3500065800-3500065850,24
22,3,3500065800-3500065850,30
22,4,3500065800-3500065850,36
22,5,3500065800-3500065850,35
22,6,3500065800-3500065850,26
22,7,3500065800-3500065850,21
22,8,3500065800-3500065850,21
22,9,3500065800-3500065850,21
22,10,3500065800-3500065850,20
22,11,3500065800-3500065850,17
22,12,3500065800-3500065850,18
22,13,3500065800-3500065850,21
22,14,3500065800-3500065850,0
22,15,3500065800-3500065850,21
22,16,3500065800-3500065850,22
22,17,3500065800-3500065850,22
22,18,3500065800-3500065850,19
22,19,3500065800-3500065850,17
22,20,3500065800-3500065850,26
22,21,3500065800-3500065850,28
22,22,3500065800-3500065850,28
22,23,3500065800-3500065850,28
22,0,3500065850-3500062500,26
22,1,3500065850-3500062500,24
22,2,3500065850-3500062500,24
22,3,3500065850-3500062500,30
22,4,3500065850-3500062500,36
